,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1206.9936747416157,101325.00000000001,0.027922143305109948,6.6993361242110585e-12,0.22640589317505774,1.4127675448014956e-12,1.5004425731645408e-12,4.058173406789397e-13,2.228818598626662e-10,9.061302888507613e-15,0.7456719632869233
1,2e-07,1206.9936737525436,101325.00000000001,0.027922143291181332,1.3310618243324103e-11,0.22640589294834285,4.821108217584201e-12,5.6321859217355415e-12,2.833332608914612e-12,4.469192192449973e-10,3.629237989457268e-14,0.7456719632869233
2,3e-07,1206.993672766976,101325.0,0.02792214327676084,1.9934635871047945e-11,0.22640589271422518,9.462353892556661e-12,1.1939676639130076e-11,8.566577799752965e-12,6.721058642601719e-10,8.177223664632385e-14,0.7456719632869233
3,4e-07,1206.993671786618,101325.0,0.02792214326170886,2.6639496952862597e-11,0.22640589247265072,1.4961364920383968e-11,2.0080620818717074e-11,1.8440002061903733e-11,8.984502034719162e-10,1.4557828276678476e-13,0.7456719632869233
4,5e-07,1206.993670812665,101324.99999999999,0.02792214324591806,3.3475079534593433e-11,0.22640589222349938,2.1128998444834268e-11,2.979626704319985e-11,3.306025463914725e-11,1.1259710926904493e-09,2.277889805017328e-13,0.7456719632869233
5,6e-07,1206.9936698460388,101325.0,0.027922143229299676,4.048041623054543e-11,0.22640589196660144,2.7859707460483608e-11,4.0889512401124e-11,5.2922532361961606e-11,1.35469521224939e-09,3.284845879266626e-13,0.7456719632869233
6,7e-07,1206.993668887518,101325.0,0.027922143211775774,4.768790927618016e-11,0.2264058917017483,3.509207191998496e-11,5.321104719828583e-11,7.845889981778482e-11,1.5846553750779454e-09,4.477477376809534e-13,0.7456719632869233
7,8e-07,1206.9936679377977,101325.0,0.027922143193275115,5.512554351546233e-11,0.2264058914286977,4.279144343659407e-11,6.664933117338615e-11,1.1006263966747839e-10,1.8158897009668537e-09,5.856638965046672e-13,0.7456719632869233
8,9e-07,1206.9936669975116,101325.00000000003,0.02792214317373139,6.281791172854084e-11,0.2264058911471779,5.093892064145832e-11,8.112322180475556e-11,1.4810440096715642e-10,2.048440956793627e-09,7.42321729599891e-13,0.7456719632869233
9,1e-06,1206.993666067264,101325.00000000001,0.027922143153080926,7.078747286564815e-11,0.22640589085689122,5.952546205436348e-11,9.65759843216128e-11,1.9294233464238947e-10,2.2823560164480468e-09,9.178134347618727e-13,0.7456719632869233
10,1.1e-06,1206.9936651476282,101325.00000000001,0.027922143131262376,7.905472034814292e-11,0.22640589055751448,6.854751940655972e-11,1.1296928497487284e-10,2.4493072750934227e-10,2.517685749872023e-09,1.112235121480427e-12,0.7456719632869233
11,1.2e-06,1206.9936642391656,101325.00000000001,0.0279221431082152,8.763908864954121e-11,0.22640589024870378,7.800563228544505e-11,1.3027910848071107e-10,3.0442434386559364e-10,2.754484313552626e-09,1.3256871266491036e-12,0.7456719632869233
12,1.2999999999999998e-06,1206.9936633424434,101325.00000000001,0.02792214308387841,9.655955397380375e-11,0.22640588993009345,8.790462821530256e-11,1.4849365810387005e-10,3.717800436737802e-10,2.99280927361463e-09,1.5582742541813235e-12,0.7456719632869233
13,1.3999999999999997e-06,1206.9936624580362,101325.00000000001,0.02792214305819029,1.0583478493841481e-10,0.22640588960129654,9.825310939147729e-11,1.6761164989925358e-10,4.473591181380182e-10,3.232721567544636e-09,1.810106015435939e-12,0.7456719632869233
14,1.4999999999999996e-06,1206.9936615865192,101325.0,0.027922143031088503,1.1548310827552513e-10,0.22640588926190547,1.0906219562337635e-10,1.8764028054472838e-10,5.315305654033274e-10,3.474285369104313e-09,2.0812969012324998e-12,0.7456719632869233
15,1.5999999999999995e-06,1206.9936607284753,101325.0,0.027922143002509704,1.255227219226717e-10,0.22640588891149246,1.2034480269484884e-10,2.0859342987544097e-10,6.246734823310867e-10,3.717568048475862e-09,2.37196665688808e-12,0.7456719632869233
16,1.6999999999999994e-06,1206.9936598845054,101325.0,0.027922142972388653,1.3597210007025795e-10,0.22640588854960855,1.3211580796786102e-10,2.304907096160097e-10,7.27178053029099e-10,3.962640301136979e-09,2.6822405407066816e-12,0.7456719632869233
