,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1112.7908783451235,101325.0,0.029465491491762374,1.0393810203109326e-12,0.2260464333440641,1.3626705290551577e-13,1.4617405290031345e-13,3.5646386734691864e-14,3.450895816805751e-11,6.479797250652873e-16,0.7444880751283065
1,2e-07,1112.790878193318,101325.0,0.02946549148963284,2.064503030658959e-12,0.2260464333094667,4.695959840706834e-13,5.577438291939778e-13,2.4475236018352673e-13,6.925482677307724e-11,2.595413073253392e-15,0.7444880751283065
2,3e-07,1112.7908780422954,101325.00000000001,0.029465491487462303,3.0840296712132337e-12,0.22604643327404098,9.23765319937116e-13,1.1987057167729024e-12,7.424275555223498e-13,1.042354853478262e-10,5.851722008444127e-15,0.7444880751283065
3,4e-07,1112.7908778922124,101325.00000000001,0.02946549148523876,4.104040166906425e-12,0.2260464332377892,1.4595867008889372e-12,2.039795813935958e-12,1.6014561491834602e-12,1.3945028181359561e-10,1.0425442304329552e-14,0.7444880751283065
4,5e-07,1112.7908777431742,101325.00000000001,0.029465491482953354,5.128887235231283e-12,0.22604643320070913,2.056653843920007e-12,3.0569342783301613e-12,2.8724152181476023e-12,1.7489984489118506e-10,1.632508938308554e-14,0.7444880751283065
5,6e-07,1112.7908775952606,101325.00000000001,0.029465491480599012,6.161936777783634e-12,0.22604643316279527,2.7031796205089137e-12,4.230113039279533e-12,4.594723253202381e-12,2.105857257249255e-10,2.355924221454927e-14,0.7444880751283065
6,7e-07,1112.7908774485409,101325.00000000003,0.029465491478169528,7.206046885593714e-12,0.22604643312403994,3.3917158736609085e-12,5.542449165214799e-12,6.801584040209556e-12,2.4651011243129603e-10,3.213654730752942e-14,0.7444880751283065
7,8e-07,1112.7908773030767,101325.00000000001,0.02946549147565941,8.263656030647151e-12,0.2260464330844332,4.117548629830615e-12,6.979950836588742e-12,9.521837457393785e-12,2.826758180244368e-10,4.206574839687195e-14,0.7444880751283065
8,9e-07,1112.790877158923,101325.00000000001,0.029465491473063765,9.336833929974626e-12,0.2260464330439632,4.877762241207058e-12,8.531111347231406e-12,1.2781182191942373e-11,3.190862097144436e-10,5.335570128966387e-14,0.7444880751283065
9,1e-06,1112.7908770161291,101325.0,0.0294654914703782,1.0427352450578658e-11,0.22604643300261656,5.6702825019004295e-12,1.0186386779193756e-11,1.6603484365249232e-11,3.557451148641304e-10,6.60153927251217e-14,0.7444880751283065
10,1.1e-06,1112.7908768747468,101325.00000000001,0.029465491467598387,1.153692047355998e-11,0.22604643296037863,6.493492467915319e-12,1.1937867232689609e-11,2.1011418258518086e-11,3.926566772680351e-10,8.005395817047638e-14,0.7444880751283065
11,1.2e-06,1112.7908767348226,101325.00000000001,0.02946549146472042,1.2666978567462677e-11,0.22604643291723323,7.346171160328629e-12,1.37790462503736e-11,2.6026675207139098e-11,4.2982551316285624e-10,9.548069671603559e-14,0.7444880751283065
12,1.2999999999999998e-06,1112.7908765964014,101325.00000000001,0.02946549146174057,1.3818845394813592e-11,0.22604643287316303,8.227316074545212e-12,1.57046109319465e-11,3.167029103206396e-11,4.67256538594685e-10,1.1230508286310099e-13,0.7444880751283065
13,1.3999999999999997e-06,1112.7908764595284,101325.00000000003,0.029465491458655194,1.4993774360436125e-11,0.22604643282815,9.136190317709114e-12,1.7710196416905484e-11,3.7962767719872286e-11,5.04954885102578e-10,1.3053678238858286e-13,0.7444880751283065
14,1.4999999999999996e-06,1112.7908763242497,101325.00000000001,0.02946549145546071,1.6192952316414355e-11,0.22604643278217498,1.0072357754799041e-11,1.979231768491843e-11,4.492410424445617e-11,5.429260175848617e-10,1.50185658859197e-13,0.7444880751283065
