,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1119.2958243344533,101325.0,0.02715635683547518,1.1309977637272984e-12,0.22658425208796448,1.588755026520128e-13,1.6915421027879127e-13,3.927045576492528e-14,3.7567520705745286e-11,7.062090660385785e-16,0.746259391037494
1,2e-07,1119.2958241657723,101324.99999999997,0.02715635683315603,2.245674298560248e-12,0.22658425205024377,5.500923507600902e-13,6.459333460610551e-13,2.7239248196673305e-13,7.538948507886264e-11,2.8288633155473265e-15,0.746259391037494
2,3e-07,1119.2958239979173,101324.99999999997,0.027156356830790738,3.353889451459316e-12,0.22658425201158572,1.0865671009303223e-12,1.3896354218262951e-12,8.298290018599962e-13,1.1346343904607849e-10,6.3779632954612385e-15,0.746259391037494
3,4e-07,1119.2958238310694,101324.99999999997,0.027156356828365678,4.462544619181884e-12,0.22658425197199297,1.7227242908145513e-12,2.367229750027063e-12,1.7950017174160003e-12,1.5178865654683558e-10,1.1362628737004968e-14,0.746259391037494
4,5e-07,1119.2958236653533,101324.99999999997,0.02715635682587071,5.576625582313734e-12,0.2265842519314629,2.4338937478026533e-12,3.551496618483823e-12,3.2268898332500277e-12,1.9036584420034e-10,1.7791985563023024e-14,0.746259391037494
5,6e-07,1119.2958235008643,101324.99999999997,0.027156356823297582,6.700061221690574e-12,0.22658425188998912,3.2054504703037234e-12,4.9196694169901095e-12,5.171835828929175e-12,2.2919670772927403e-10,2.5675219569953014e-14,0.746259391037494
6,7e-07,1119.295823337686,101324.99999999999,0.027156356820639063,7.83617233782223e-12,0.22658425184756253,4.028413869981114e-12,6.452700395855711e-12,7.668483746736556e-12,2.682837198001818e-10,3.502159330665055e-14,0.746259391037494
7,8e-07,1119.2958231758894,101324.99999999997,0.02715635681788882,8.98775743973465e-12,0.22658425180417116,4.8972585196677325e-12,8.134828161428641e-12,1.0750324142768696e-11,3.0763008215635284e-10,4.584047645517368e-14,0.746259391037494
8,9e-07,1119.295823015538,101324.99999999997,0.02715635681504124,1.0157171919645148e-11,0.2265842517598009,5.808432772650111e-12,9.952992716503382e-12,1.4447550793125207e-11,3.472396152102231e-10,5.814136717012129e-14,0.746259391037494
9,1e-06,1119.2958228566931,101324.99999999999,0.027156356812091012,1.1346570298524966e-11,0.22658425171443583,6.759520655428245e-12,1.1896390750417482e-11,1.8788211063879154e-11,3.871166059532697e-10,7.193391138809398e-14,0.746259391037494
10,1.1e-06,1119.2958226994124,101324.99999999997,0.027156356809033222,1.2557854428308045e-11,0.22658425166805818,7.748680009117574e-12,1.3956104083670488e-11,2.379901894201533e-11,4.272658493252988e-10,8.722792378396852e-14,0.746259391037494
11,1.2e-06,1119.2958225437503,101324.99999999996,0.02715635680586325,1.3792720395924801e-11,0.2265842516206486,8.774369036468317e-12,1.6124739827419636e-11,2.9505868654234326e-11,4.676925685684858e-10,1.040334085789266e-13,0.746259391037494
12,1.2999999999999998e-06,1119.2958223897615,101324.99999999997,0.027156356802576605,1.5052768960943984e-11,0.22658425157218662,9.835531653603998e-12,1.8396270526942912e-11,3.593375614596369e-11,5.084022827114e-10,1.2236057039349188e-13,0.746259391037494
13,1.3999999999999997e-06,1119.295822237501,101324.99999999997,0.027156356799168897,1.633950656027439e-11,0.22658425152265033,1.0931493043605516e-11,2.0765805648496238e-11,4.310706265482508e-11,5.494008984232915e-10,1.422198304155886e-13,0.746259391037494
14,1.4999999999999996e-06,1119.2958220870219,101324.99999999999,0.027156356795635845,1.7654349834781968e-11,0.22658425147201675,1.2061832865298794e-11,2.322943389469408e-11,5.1049807673378184e-11,5.906946372928457e-10,1.6362183860893907e-13,0.746259391037494
15,1.5999999999999995e-06,1119.295821938378,101324.99999999999,0.02715635679197328,1.8998613475049544e-11,0.22658425142026153,1.3226416439413723e-11,2.578429102086137e-11,5.978555281380325e-11,6.322900599578395e-10,1.8657746975986671e-13,0.746259391037494
16,1.6999999999999994e-06,1119.2958217916218,101324.99999999997,0.027156356788177138,2.0373534211040804e-11,0.2265842513673593,1.442516364380776e-11,2.8428098020613647e-11,6.933798920775723e-11,6.741940164689368e-10,2.1109785888039533e-13,0.746259391037494
17,1.7999999999999993e-06,1119.2958216468073,101324.99999999997,0.02715635678424333,2.17803247361695e-11,0.22658425131328366,1.5658245977398495e-11,3.1159425122180144e-11,7.973054430672164e-11,7.164136267092467e-10,2.371943844610831e-13,0.746259391037494
18,1.8999999999999992e-06,1119.2958215039885,101324.99999999997,0.027156356780167725,2.322019063193618e-11,0.22658425125800744,1.6925822791590235e-11,3.397719085054882e-11,9.098702660224138e-11,7.589562321697244e-10,2.648787072205693e-13,0.746259391037494
19,1.999999999999999e-06,1119.2958213632196,101324.99999999997,0.027156356775946303,2.469424638992336e-11,0.22658425120150205,1.822821385978917e-11,3.688083839439395e-11,1.0313131518444572e-10,8.018295353491035e-10,2.941627673180934e-13,0.746259391037494
20,2.099999999999999e-06,1119.2958212245544,101324.99999999996,0.027156356771575022,2.6203580059165146e-11,0.22658425114373804,1.956578465861324e-11,3.987018597919684e-11,1.1618759155119021e-10,8.45041502778532e-10,3.250587900966286e-13,0.746259391037494
21,2.199999999999999e-06,1119.2958210880493,101324.99999999997,0.027156356767049743,2.774931496335119e-11,0.22658425108468527,2.0938996465552674e-11,4.294530364794307e-11,1.3018040032304736e-10,8.886002575083712e-10,3.5757931928889836e-13,0.746259391037494
22,2.2999999999999987e-06,1119.2958209537599,101324.99999999997,0.027156356762366343,2.9332532263952324e-11,0.2265842510243126,2.2348390292074324e-11,4.6106694679980825e-11,1.4513451010757536e-10,9.325142099786325e-10,3.917371805291258e-13,0.746259391037494
23,2.3999999999999986e-06,1119.2958208217447,101324.99999999996,0.027156356757520546,3.095435363795264e-11,0.22658425096258789,2.3794569657965403e-11,4.935497422235683e-11,1.610752452403064e-10,9.767920375018743e-10,4.2754555438817743e-13,0.746259391037494
24,2.4999999999999985e-06,1119.295820692062,101324.99999999999,0.02715635675250809,3.261587244115092e-11,0.2265842508994781,2.527822045507033e-11,5.26911629469602e-11,1.7802816885133106e-10,1.0214426548874948e-09,4.650179064343375e-13,0.746259391037494
25,2.5999999999999984e-06,1119.2958205647728,101324.99999999997,0.027156356747324584,3.43182134758169e-11,0.22658425083494924,2.6800060057891728e-11,5.611634947366045e-11,1.960195227348187e-10,1.0664752345938843e-09,5.041680829066111e-13,0.746259391037494
26,2.6999999999999983e-06,1119.2958204399379,101324.99999999997,0.027156356741965593,3.606249465836882e-11,0.22658425076896646,2.8360886510223077e-11,5.963194587429737e-11,2.1507586712861187e-10,1.1118991990191443e-09,5.450102335121353e-13,0.746259391037494
27,2.799999999999998e-06,1119.2958203176197,101324.99999999997,0.027156356736426576,3.784985425172739e-11,0.22658425070149385,2.99615110258023e-11,6.32394167566814e-11,2.35224506317847e-10,1.1577242277019074e-09,5.875589052562442e-13,0.746259391037494
28,2.899999999999998e-06,1119.2958201978824,101324.99999999997,0.027156356730702925,3.968143931818499e-11,0.2265842506324946,3.160281052835107e-11,6.69404593603514e-11,2.564932030742786e-10,1.203960261990587e-09,6.318289853723235e-13,0.746259391037494
29,2.999999999999998e-06,1119.2958200807916,101324.99999999997,0.027156356724789894,4.155842858747058e-11,0.2265842505619308,3.3285669019814035e-11,7.073676554385505e-11,2.789105891195326e-10,1.2506175307505404e-09,6.778358072118482e-13,0.746259391037494
30,3.099999999999998e-06,1119.295819966414,101324.99999999999,0.027156356718682693,4.348199573176901e-11,0.2265842504897637,3.5011046259689146e-11,7.463033604339461e-11,3.025056050424271e-10,1.297706494991354e-09,7.255949911816698e-13,0.746259391037494
31,3.1999999999999977e-06,1119.2958198548172,101324.99999999997,0.027156356712376446,4.545332673595748e-11,0.22658425041595356,3.677994706138561e-11,7.862333658418238e-11,3.2730775828315575e-10,1.345237875041514e-09,7.751225192097228e-13,0.746259391037494
32,3.2999999999999976e-06,1119.2958197460723,101324.99999999996,0.02715635670586604,4.74736852048641e-11,0.22658425034045943,3.859335391360262e-11,8.271771698988432e-11,3.533479031818538e-10,1.3932227526384647e-09,8.264349927496589e-13,0.746259391037494
33,3.3999999999999975e-06,1119.2958196402512,101324.99999999996,0.027156356699146324,4.954432855587003e-11,0.22658425026323928,4.04523205106584e-11,8.691572350524042e-11,3.806572120429904e-10,1.4416724399070013e-09,8.795492984600115e-13,0.746259391037494
34,3.4999999999999974e-06,1119.295819537426,101324.99999999997,0.027156356692212107,5.166650253082347e-11,0.22658425018425044,4.2357979293104884e-11,9.121993706160725e-11,4.0926710216147803e-10,1.4905984707770537e-09,9.3448258566424e-13,0.746259391037494
35,3.5999999999999973e-06,1119.2958194376713,101324.99999999999,0.027156356685058076,5.384148803983995e-11,0.2265842501034491,4.431149226089956e-11,9.563299956751024e-11,4.392098016843506e-10,1.54001267332575e-09,9.912524529811784e-13,0.746259391037494
36,3.699999999999997e-06,1119.2958193410666,101324.99999999997,0.027156356677678458,5.607073047578875e-11,0.22658425002078966,4.631392784919962e-11,1.0015694990012667e-10,4.705199238152595e-10,1.5899273508344125e-09,1.0498774824452495e-12,0.746259391037494
37,3.799999999999997e-06,1119.2958192476895,101324.99999999997,0.027156356670067727,5.835555283934889e-11,0.22658424993622628,4.836654351399661e-11,1.0479474314399259e-10,5.03230955757054e-10,1.6403548745601437e-09,1.110376057644979e-12,0.746259391037494
38,3.899999999999997e-06,1119.2958191576204,101324.99999999999,0.0271563566622201,6.069735923532821e-11,0.22658424984971182,5.047058815824585e-11,1.0954918343897184e-10,5.373777390963324e-10,1.6913079722482743e-09,1.1727672012342543e-12,0.746259391037494
39,3.999999999999997e-06,1119.2958190709421,101324.99999999997,0.027156356654129656,6.309757579807934e-11,0.2265842497611975,5.262732394642493e-11,1.1442307512835121e-10,5.729962206260429e-10,1.7427998072622206e-09,1.2370705123786484e-12,0.746259391037494
40,4.099999999999997e-06,1119.29581898774,101324.99999999996,0.02715635664579031,6.555764411316334e-11,0.22658424967063262,5.48380072071594e-11,1.194191433641426e-10,6.101237114505415e-10,1.794844086810459e-09,1.303306269975097e-12,0.746259391037494
