,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1203.1768550815855,101325.00000000001,0.029223542163910328,6.441823025344426e-12,0.226102785393329,1.3098164033359074e-12,1.3966645039746101e-12,3.875432997259857e-13,2.1423176004723452e-10,8.732491231666345e-15,0.7446736722189844
1,2e-07,1203.176854141876,101325.00000000001,0.029223542150526312,1.2802769206943365e-11,0.22610278517567906,4.455511006628469e-12,5.2386070862278515e-12,2.6958005860076646e-12,4.295826151221074e-10,3.497604247422881e-14,0.7446736722189844
2,3e-07,1203.1768532056626,101325.00000000001,0.029223542136676606,1.9177732495872758e-11,0.2261027849510827,8.723646196071238e-12,1.1096226191105973e-11,8.13283981282617e-12,6.460470474974437e-10,7.880836840503255e-14,0.7446736722189844
3,4e-07,1203.17685227452,101325.0,0.029223542122230394,2.563050259086391e-11,0.22610278471948853,1.3768826012723386e-11,1.8646875251489163e-11,1.747691475186852e-11,8.636333361819052e-10,1.4030555957047566e-13,0.7446736722189844
4,5e-07,1203.1768513495485,101325.00000000001,0.029223542107087518,3.220762648515621e-11,0.22610278448078436,1.941799937095957e-11,2.764660194393382e-11,3.129244637487226e-11,1.0823596420325211e-09,2.19544736270617e-13,0.7446736722189844
5,6e-07,1203.176850431592,101325.00000000001,0.029223542091165677,3.8945312272501386e-11,0.22610278423481336,2.557494379134366e-11,3.790947676417599e-11,5.003903748199509e-11,1.3022514307518175e-09,3.1660474766881657e-13,0.7446736722189844
6,7e-07,1203.1768495213753,101325.00000000001,0.0292235420743921,4.587389160305605e-11,0.22610278398138334,3.218382580596164e-11,4.9294644247081994e-11,7.411663821555449e-11,1.5233399164366224e-09,4.315667094854384e-13,0.7446736722189844
7,8e-07,1203.1768486195406,101325.00000000004,0.029223542056700764,5.3019357752880534e-11,0.22610278372027157,3.921252660229562e-11,6.169665176213845e-11,1.0388918032379063e-10,1.745661270580078e-09,5.645144426753712e-13,0.7446736722189844
8,9e-07,1203.1768477266726,101325.00000000001,0.029223542038030417,6.040447810942111e-11,0.22610278345122867,4.664306617277688e-11,7.5038540523512e-11,1.396989495570011e-10,1.9692560311906055e-09,7.155348121129936e-13,0.7446736722189844
9,1e-06,1203.176846843333,101325.0,0.029223542018322148,6.805012089481893e-11,0.22610278317398186,5.4466777582466306e-11,8.926647777014171e-11,1.8187534238891076e-10,2.194168520039222e-09,8.84718024032657e-13,0.7446736722189844
10,1.1e-06,1203.1768459700493,101325.00000000003,0.0292235419975196,7.597512564159267e-11,0.22610278288823477,6.268006028327146e-11,1.043439631476189e-10,2.3074328665504946e-10,2.4204469135861637e-09,1.0721579857451834e-12,0.7446736722189844
11,1.2e-06,1203.1768451073356,101325.00000000001,0.029223541975567514,8.419720503423123e-11,0.2261027825936726,7.128245799499665e-11,1.2024745644676397e-10,2.866282542773425e-10,2.6481423757699077e-09,1.2779526235761656e-12,0.7446736722189844
12,1.2999999999999998e-06,1203.1768442557104,101325.00000000003,0.02922354195241028,9.273365947241538e-11,0.226102782289962,8.027694997647322e-11,1.3696424811275455e-10,3.498576964068726e-10,2.8773091085139306e-09,1.502204111744626e-12,0.7446736722189844
13,1.3999999999999997e-06,1203.1768434157048,101325.00000000001,0.029223541927991273,1.0160169464051173e-10,0.22610278197675016,8.967031724502658e-11,1.5449133986255153e-10,4.207620377655119e-10,3.108004448630165e-09,1.7450190722279365e-12,0.7446736722189844
14,1.4999999999999996e-06,1203.1768425878552,101325.00000000004,0.02922354190225318,1.1081825558111711e-10,0.22610278165366557,9.947218585025128e-11,1.7283394746661762e-10,4.996774058466758e-10,3.340288804319107e-09,2.0065088093177827e-12,0.7446736722189844
15,1.5999999999999995e-06,1203.1768417726976,101325.00000000001,0.029223541875138224,1.2039996629068e-10,0.22610278132031883,1.096936683693346e-10,1.920035101735037e-10,5.869488557102183e-10,3.5742254701958394e-09,2.2867895772326222e-12,0.7446736722189844
16,1.6999999999999994e-06,1203.1768409707813,101325.00000000003,0.029223541846587178,1.3036359157877795e-10,0.22610278097630201,1.2034741432857177e-10,2.1201657426770678e-10,6.829313704523474e-10,3.809880768850847e-09,2.5859828261345027e-12,0.7446736722189844
17,1.7999999999999993e-06,1203.1768401826703,101325.0,0.029223541816539134,1.4072614640905195e-10,0.22610278062118866,1.3144697046619263e-10,2.3289341208390423e-10,7.879919567083352e-10,4.0473240316324906e-09,2.90421545271649e-12,0.7446736722189844
18,1.8999999999999992e-06,1203.1768394089518,101325.00000000003,0.029223541784930914,1.5150517702531163e-10,0.22610278025453287,1.4300822420514243e-10,2.5465895094107734e-10,9.025082368349726e-10,4.286627748244733e-09,3.2416200126639753e-12,0.7446736722189844
19,1.999999999999999e-06,1203.1768386502201,101325.00000000004,0.029223541751698005,1.6271834623963825e-10,0.2261027798758715,1.5504654241752293e-10,2.773394768272359e-10,1.0268740312417641e-09,4.527867219181442e-09,3.5983350132330146e-12,0.7446736722189844
20,2.099999999999999e-06,1203.1768379070952,101325.00000000003,0.029223541716773358,1.743839184326724e-10,0.22610277948472007,1.675801841218504e-10,3.0096598324910726e-10,1.1614943845358163e-09,4.771121198904201e-09,3.974505099969851e-12,0.7446736722189844
21,2.199999999999999e-06,1203.1768371802186,101325.00000000001,0.029223541680087475,1.86520783211541e-10,0.22610277908057516,1.806274221746785e-10,3.255708599499045e-10,1.3067913765261044e-09,5.0164715303404586e-09,4.370281363709335e-12,0.7446736722189844
22,2.2999999999999987e-06,1203.1768364702712,101325.00000000003,0.029223541641567284,1.9914891842318763e-10,0.22610277866291126,1.9420847726077514e-10,3.511900464090162e-10,1.4632015370931547e-09,5.264003658128649e-09,4.7858215684018884e-12,0.7446736722189844
23,2.3999999999999986e-06,1203.1768357779474,101325.0,0.029223541601137673,2.1228859299039272e-10,0.2261027782311795,2.0834423511914347e-10,3.778615970151775e-10,1.6311790720983131e-09,5.5138068054071194e-09,5.221290498682785e-12,0.7446736722189844
24,2.4999999999999985e-06,1203.1768351039757,101325.0,0.029223541558720124,2.259610525793135e-10,0.22610277778480817,2.2305681157935348e-10,4.056259800295823e-10,1.8111956322784664e-09,5.765973913417856e-09,5.6768601720803435e-12,0.7446736722189844
