,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1212.9239879456645,101325.00000000003,0.030940801508414266,8.028203116351122e-12,0.22570281980967397,1.6615717644405495e-12,1.777673509031858e-12,5.181077394136232e-13,2.6695274778587453e-10,1.2244041235371415e-14,0.7433563784029615
1,2e-07,1212.923986793191,101325.00000000003,0.03094080149170268,1.5964387867127476e-11,0.22570281953821375,5.616869402986059e-12,6.638632500940048e-12,3.6008754168263187e-12,5.352524936512027e-10,4.903723495577951e-14,0.7433563784029615
2,3e-07,1212.9239856450745,101325.00000000003,0.030940801474369676,2.3933455950577015e-11,0.2257028192579342,1.0955629104465222e-11,1.400961672455885e-11,1.0830965707241832e-11,8.048946801772733e-10,1.1048029995372499e-13,0.7433563784029615
3,4e-07,1212.9239845033064,101325.00000000003,0.030940801456244033,3.201833496579346e-11,0.2257028189687502,1.725140189125493e-11,2.346712483559908e-11,2.3218542787394272e-11,1.0758923686958661e-09,1.9667247519357152e-13,0.7433563784029615
4,5e-07,1212.9239833692845,101325.00000000001,0.030940801437194344,4.027955650945699e-11,0.2257028186704976,2.429386460193714e-11,3.4695709607248634e-11,4.14990493975686e-11,1.348270880765634e-09,3.0771467655557416e-13,0.7433563784029615
5,6e-07,1212.9239822440807,101325.00000000004,0.03094080141711255,4.8764114017964125e-11,0.22570281836295303,3.196589887997301e-11,4.745902948054565e-11,6.627580677415435e-11,1.6220647350580848e-09,4.4371050171993884e-13,0.7433563784029615
6,7e-07,1212.9239811286157,101325.00000000004,0.03094080139590309,5.751127811808393e-11,0.22570281804584633,4.0201537908272866e-11,6.158165200934264e-11,9.807462761279597e-11,1.897315695870224e-09,6.047669777718031e-13,0.7433563784029615
7,8e-07,1212.923980023702,101325.00000000001,0.0309408013734793,6.655459598243403e-11,0.225702817718867,4.8964055179460685e-11,7.693569061649024e-11,1.3737550955135885e-10,2.1740717783002847e-09,7.909951532567818e-13,0.7433563784029615
8,9e-07,1212.923978930088,101325.00000000004,0.030940801349760155,7.592370092357957e-11,0.22570281738166956,5.823378577951193e-11,9.343091823255166e-11,1.8463192520789797e-10,2.4523864250846877e-09,1.0025105817975003e-12,0.7433563784029615
9,1e-06,1212.923977848481,101325.00000000003,0.030940801324668164,8.564544637988733e-11,0.22570281703387665,6.800053710523784e-11,1.1100541313955817e-10,2.402852673007406e-10,2.7323180147401357e-09,1.2394338414111142e-12,0.7433563784029615
10,1.1e-06,1212.9239767795548,101325.00000000003,0.030940801298128356,9.574454376087043e-11,0.2257028166750827,7.826054226697215e-11,1.296186757337969e-10,3.0477289590406684e-10,3.0139293045110286e-09,1.5018909960063522e-12,0.7433563784029615
11,1.2e-06,1212.9239757239843,101325.00000000004,0.030940801270065824,1.0624483982105553e-10,0.2257028163048558,8.901597491985926e-11,1.4924762486714835e-10,3.7853184349751817e-10,3.297287120142935e-09,1.7900139527123614e-12,0.7433563784029615
12,1.2999999999999998e-06,1212.9239746824483,101325.00000000003,0.030940801240405165,1.1716959051829307e-10,0.22570281592273747,1.0027434077430608e-10,1.6988391000359667e-10,4.620021034234759e-10,3.582462413196958e-09,2.1039407910146473e-12,0.7433563784029615
13,1.3999999999999997e-06,1212.9239736556235,101325.00000000003,0.030940801209070584,1.285414499607117e-10,0.2257028155282438,1.1204661696664718e-10,1.915308268619151e-10,5.55631461255149e-10,3.869530056546133e-09,2.4438161314112303e-12,0.7433563784029615
14,1.4999999999999996e-06,1212.923972644193,101325.00000000003,0.030940801175985216,1.4038282347793776e-10,0.22570281512086607,1.2434627507700503e-10,2.1420066857486627e-10,6.598788758855425e-10,4.158568778140429e-09,2.8097915077728114e-12,0.7433563784029615
15,1.5999999999999995e-06,1212.9239716488585,101325.00000000003,0.030940801141070114,1.5271635808442057e-10,0.22570281470007011,1.371890903437733e-10,2.379129083511194e-10,7.752165573915405e-10,4.449661235660515e-09,3.2020257218897167e-12,0.7433563784029615
16,1.6999999999999994e-06,1212.9239706703381,101325.00000000001,0.03094080110424426,1.6556493736464876e-10,0.22570281426529643,1.5059327861478918e-10,2.626935359743343e-10,9.021311252529065e-10,4.742894013394017e-09,3.6206851805352e-12,0.7433563784029615
17,1.7999999999999993e-06,1212.923969709371,101325.00000000004,0.030940801065424038,1.7895196192049364e-10,0.22570281381596077,1.6457809461774178e-10,2.885725742527375e-10,1.041127502391299e-09,5.03835752884564e-09,4.065944275048814e-12,0.7433563784029615
18,1.8999999999999992e-06,1212.9239687667334,101325.00000000004,0.03094080102452218,1.9290181069724726e-10,0.22570281335145176,1.791653278157895e-10,3.155854947102765e-10,1.1927275542781326e-09,5.336146383361631e-09,4.5379857000100135e-12,0.7433563784029615
19,1.999999999999999e-06,1212.9239678432168,101325.00000000004,0.030940800981449093,2.0743914145227894e-10,0.22570281287113036,1.943782841575214e-10,3.4377182408261085e-10,1.3574729836698878e-09,5.636359475230448e-09,5.037000855523182e-12,0.7433563784029615
20,2.099999999999999e-06,1212.9239669396459,101325.00000000004,0.030940800936111488,2.2258961037115364e-10,0.22570281237433026,2.1024176568201847e-10,3.7317458902173753e-10,1.5359267125863997e-09,5.9390999213751765e-09,5.563190210554434e-12,0.7433563784029615
21,2.199999999999999e-06,1212.9239660568808,101325.00000000003,0.030940800888412293,2.3837987550215547e-10,0.22570281186035698,2.267821180323743e-10,4.038405427007503e-10,1.7286738272231715e-09,6.244475188909471e-09,6.116763708098588e-12,0.7433563784029615
22,2.2999999999999987e-06,1212.9239651958108,101325.00000000003,0.0309408008382508,2.5483740331308786e-10,0.22570281132848397,2.4402693282389417e-10,4.3581932286260603e-10,1.9363234739315875e-09,6.552597704487534e-09,6.697941187722965e-12,0.7433563784029615
23,2.3999999999999986e-06,1212.9239643573617,101325.00000000003,0.03094080078552218,2.719907687009706e-10,0.22570281077795454,2.620051630530502e-10,4.691634848321858e-10,2.1595098327656263e-09,6.8635845745512675e-09,7.306952794902185e-12,0.7433563784029615
24,2.4999999999999985e-06,1212.9239635424972,101325.00000000003,0.03094080073011736,2.8986965826719206e-10,0.22570281020797978,2.8074710145153095e-10,5.039283006637327e-10,2.3988934410708657e-09,7.177557875871644e-09,7.944039434569336e-12,0.7433563784029615
25,2.5999999999999984e-06,1212.923962752222,101325.00000000003,0.030940800671922637,3.085049988699223e-10,0.22570280961773692,3.002845727347922e-10,5.401720199078856e-10,2.6551621074593154e-09,7.494644930317335e-09,8.609453228462312e-12,0.7433563784029615
26,2.6999999999999983e-06,1212.9239619875827,101325.00000000003,0.030940800610819587,3.2792898385515396e-10,0.22570280900636827,3.206508451863393e-10,5.779557307687907e-10,2.9290323911462865e-09,7.814978468679275e-09,9.303457984746683e-12,0.7433563784029615
27,2.799999999999998e-06,1212.9239612496697,101325.00000000003,0.03094080054668478,3.4817515491096203e-10,0.22570280837297954,3.4188075279634775e-10,6.173435328291419e-10,3.2212507167732765e-09,8.138696867712613e-09,1.0026329685679276e-11,0.7433563784029615
28,2.899999999999998e-06,1212.9239605396183,101325.00000000003,0.030940800479389706,3.6927840735920603e-10,0.2257028077166386,3.640106283956657e-10,6.584025185848306e-10,3.5325949680227543e-09,8.465944380219369e-09,1.0778357025070307e-11,0.7433563784029615
29,2.999999999999998e-06,1212.9239598586114,101325.00000000004,0.030940800408800425,3.912750895342268e-10,0.22570280703637371,3.870783945526658e-10,7.012027918961639e-10,3.86387579424647e-09,8.796871370304444e-09,1.1559841940839926e-11,0.7433563784029615
30,3.099999999999998e-06,1212.9239592078816,101325.00000000003,0.03094080033477741,4.1420306075630805e-10,0.22570280633117196,4.1112360491903283e-10,7.458175737508657e-10,4.215938057102276e-09,9.131634579808948e-09,1.2371100176718302e-11,0.7433563784029615
31,3.1999999999999977e-06,1212.9239585887137,101325.00000000004,0.030940800257175195,4.381017862375096e-10,0.22570280559997738,4.36187533558267e-10,7.923232770953287e-10,4.589662322492461e-09,9.47039740966643e-09,1.3212461892417007e-11,0.7433563784029615
32,3.2999999999999976e-06,1212.9239580024455,101325.0,0.03094080017584228,4.6301235055888387e-10,0.22570280484168967,4.623131398762834e-10,8.407995220399047e-10,4.9859662643197495e-09,9.813330125324165e-09,1.408427214580966e-11,0.7433563784029615
33,3.3999999999999975e-06,1212.9239574504747,101325.00000000003,0.030940800090620522,4.889776626376175e-10,0.22570280405516085,4.89545385046258e-10,8.913296045176173e-10,5.4058065289441755e-09,1.0160610359488185e-08,1.4986891826567788e-11,0.7433563784029615
34,3.4999999999999974e-06,1212.9239569342537,101325.00000000001,0.03094080000134542,5.160423254030025e-10,0.22570280323919595,5.179309034617588e-10,9.43999988817325e-10,5.850179624159e-09,1.051242301907916e-08,1.592069770788807e-11,0.7433563784029615
35,3.5999999999999973e-06,1212.9239564552995,101325.00000000003,0.030940799907845262,5.442529051195015e-10,0.2257028023925478,5.475185882261317e-10,9.98901332431128e-10,6.320125066075426e-09,1.0868961088885517e-08,1.6886084086111415e-11,0.7433563784029615
36,3.699999999999997e-06,1212.9239560151898,101325.00000000004,0.030940799809941393,5.736578404422718e-10,0.22570280151391844,5.783591710966109e-10,1.0561277078462079e-09,6.816725111466569e-09,1.1230425408738222e-08,1.7883462315289547e-11,0.7433563784029615
37,3.799999999999997e-06,1212.9239556155733,101325.00000000004,0.030940799707447203,6.043077497125394e-10,0.225702800601953,6.105057140376835e-10,1.1157775443179596e-09,7.341109005090406e-09,1.159702562772813e-08,1.8913262765820014e-11,0.7433563784029615
38,3.899999999999997e-06,1212.923955258166,101325.00000000003,0.030940799600168403,6.36255331417201e-10,0.22570279965524057,6.440134558203281e-10,1.1779533066225584e-09,7.894452808416397e-09,1.1968980050863815e-08,1.9975934633294127e-11,0.7433563784029615
39,3.999999999999997e-06,1212.9239549447573,101325.00000000003,0.030940799487902425,6.6955551707267e-10,0.2257027986723098,6.789400016202767e-10,1.242761863747124e-09,8.477982839058305e-09,1.2346516350421546e-08,2.1071947338757103e-11,0.7433563784029615
40,4.099999999999997e-06,1212.9239546772126,101325.00000000001,0.03094079937043809,7.042655624068646e-10,0.22570279765162662,7.153454104111152e-10,1.3103146492699614e-09,9.092977407205977e-09,1.2729871889337056e-08,2.2201791231025666e-11,0.7433563784029615
41,4.199999999999997e-06,1212.9239544574755,101325.00000000003,0.030940799247555374,7.404451379859034e-10,0.22570279659159287,7.532922626777067e-10,1.380727776679116e-09,9.740768446463393e-09,1.3119293950137461e-08,2.3365978238593046e-11,0.7433563784029615
42,4.299999999999997e-06,1212.923954287572,101325.00000000003,0.030940799119024857,7.781564521406902e-10,0.22570279549054217,7.928458084786169e-10,1.4541223163104561e-09,1.0422745084616404e-08,1.351504036201098e-08,2.4565043287059868e-11,0.7433563784029615
43,4.399999999999997e-06,1212.9239541696136,101325.00000000003,0.03094079898460758,8.174642999033509e-10,0.22570279434673868,8.340740161193848e-10,1.5306243860508844e-09,1.1140354165704612e-08,1.3917379715954928e-08,2.5799544525564288e-11,0.7433563784029615
44,4.499999999999997e-06,1212.923954105802,101325.00000000003,0.030940798844054238,8.584362823221841e-10,0.2257027931583714,8.77047790654018e-10,1.6103655526290996e-09,1.1895105072744073e-08,1.4326592204534643e-08,2.7070065272848532e-11,0.7433563784029615
45,4.599999999999997e-06,1212.9239540984302,101325.00000000003,0.030940798697105285,9.011427731714537e-10,0.22570279192355502,9.21840947571431e-10,1.6934827813911763e-09,1.2688569499862306e-08,1.4742969543595645e-08,2.8377213896014e-11,0.7433563784029615
46,4.6999999999999965e-06,1212.9239541498905,101325.00000000004,0.030940798543489825,9.456572287588247e-10,0.22570279064032167,9.685305351556532e-10,1.7801190406713505e-09,1.3522387427450045e-08,1.5166816184624546e-08,2.9721626261991284e-11,0.7433563784029615
47,4.799999999999996e-06,1212.923954262675,101325.00000000004,0.03094079838292584,9.920561207597088e-10,0.22570278930662285,1.017196757577124e-09,1.870423148041674e-09,1.4398266420037802e-08,1.5598449086202774e-08,3.110396541147895e-11,0.7433563784029615
48,4.899999999999996e-06,1212.9239544393818,101325.00000000004,0.030940798215119112,1.0404192264364235e-09,0.22570278792032133,1.067923294501687e-09,1.964550374175816e-09,1.5317987723139646e-08,1.6038198900300945e-08,3.252492403662337e-11,0.7433563784029615
49,4.999999999999996e-06,1212.923954682719,101325.00000000003,0.030940798039763098,1.090829669800718e-09,0.2257027864791905,1.1207973338240527e-09,2.0626624972776175e-09,1.6283407173509007e-08,1.6486410134120032e-08,3.3985224841809114e-11,0.7433563784029615
50,5.099999999999996e-06,1212.9239549955098,101325.00000000001,0.03094079785653826,1.1433740955619285e-09,0.22570278498090932,1.1759097575641008e-09,2.164928150087804e-09,1.7296459259875415e-08,1.6943441882587638e-08,3.548562216940097e-11,0.7433563784029615
51,5.199999999999996e-06,1212.9239553806963,101325.00000000001,0.030940797665111465,1.1981428356459431e-09,0.2257027834230579,1.2333553215636206e-09,2.2715231556658975e-09,1.8359160913663038e-08,1.7409668525225187e-08,3.702690352268942e-11,0.7433563784029615
52,5.299999999999996e-06,1212.923955841345,101325.00000000001,0.030940797465135648,1.255230000909685e-09,0.22570278180311523,1.2932327440701822e-09,2.3826306878789208e-09,1.9473613286464907e-08,1.7885480089269946e-08,3.8609890289144483e-11,0.7433563784029615
53,5.399999999999996e-06,1212.9239563806536,101325.00000000004,0.030940797256248785,1.3147337541639722e-09,0.22570278011845163,1.3556449899751128e-09,2.4984418013361776e-09,2.0642008111165937e-08,1.8371283407972106e-08,4.0235440283428266e-11,0.7433563784029615
54,5.499999999999996e-06,1212.9239570019527,101325.00000000001,0.03094079703807389,1.3767563184410622e-09,0.2257027783663287,1.4206992900756163e-09,2.6191554669950375e-09,2.1866627811219213e-08,1.8867502133153917e-08,4.1904447801941904e-11,0.7433563784029615
55,5.5999999999999955e-06,1212.9239577087162,101325.00000000003,0.030940796810217653,1.4414043396847339e-09,0.22570277654388954,1.4885075216529486e-09,2.7449792775424603e-09,2.3149853840265546e-08,1.9374578240596722e-08,4.3617846973186583e-11,0.7433563784029615
56,5.699999999999995e-06,1212.9239585045623,101325.00000000004,0.030940796572270574,1.5087888562414098e-09,0.22570277464815944,1.5591861690966058e-09,2.876129375362612e-09,2.4494165772668008e-08,1.9892971916484615e-08,4.5376611387062215e-11,0.7433563784029615
57,5.799999999999995e-06,1212.923959393266,101325.00000000004,0.03094079632380529,1.5790257493807889e-09,0.22570277267603422,1.632856779728278e-09,3.0128312935476383e-09,2.590215083330889e-08,2.0423163375315487e-08,4.7181757938846847e-11,0.7433563784029615
58,5.899999999999995e-06,1212.9239603787585,101325.00000000003,0.030940796064376806,1.6522356857307518e-09,0.22570277062428148,1.7096459265350358e-09,3.1553198914090827e-09,2.737650335158778e-08,2.096565266608963e-08,4.903434659821516e-11,0.7433563784029615
59,5.999999999999995e-06,1212.92396146514,101325.00000000004,0.030940795793521006,1.7285445080788118e-09,0.22570276848953003,1.789685615853398e-09,3.3038401068836644e-09,2.8920033199506508e-08,2.1520961296477627e-08,5.093548381167316e-11,0.7433563784029615
60,6.099999999999995e-06,1212.923962656684,101325.00000000001,0.0309407955107542,1.8080833702720375e-09,0.22570276626826627,1.8731134250125275e-09,3.4586472122524997e-09,3.0535668770197486e-08,2.208963278160477e-08,5.2886323698549486e-11,0.7433563784029615
61,6.199999999999995e-06,1212.9239639578427,101325.00000000003,0.030940795215572327,1.890988951021843e-09,0.22570276395682884,1.9600727244372383e-09,3.6200072282073963e-09,3.2226461775380245e-08,2.2672233503869054e-08,5.488806997769152e-11,0.7433563784029615
62,6.299999999999995e-06,1212.9239653732607,101325.00000000003,0.03094079490744975,1.97740377847364e-09,0.2257027615513997,2.0507130268978468e-09,3.788197572400199e-09,3.399559462858236e-08,2.3269354060383826e-08,5.694197893816255e-11,0.7433563784029615
63,6.399999999999995e-06,1212.9239669077745,101325.00000000003,0.03094079458583897,2.067476311566719e-09,0.2257027590480019,2.145190065738247e-09,3.96350720166179e-09,3.584638208765799e-08,2.388160962651688e-08,5.904936010062861e-11,0.7433563784029615
64,6.4999999999999945e-06,1212.9239685664306,101325.00000000003,0.030940794250168824,2.1613614229113778e-09,0.22570275644248664,2.2436663034975467e-09,4.146237561820858e-09,3.778228225578845e-08,2.4509641941713083e-08,6.121158063478319e-11,0.7433563784029615
65,6.599999999999994e-06,1212.9239703544831,101325.00000000003,0.030940793899844568,2.2592203776633145e-09,0.22570275373053394,2.346310912753426e-09,4.336702546559691e-09,3.980689596231818e-08,2.5154119212876416e-08,6.343006511806941e-11,0.7433563784029615
