,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1105.5424127811125,101325.0,0.02837540134662396,8.628493066895864e-13,0.22630032539309552,1.1045672199327119e-13,1.1825555282576767e-13,2.8076512902971603e-14,2.8649421398118657e-11,4.89066568456396e-16,0.745324273230511
1,2e-07,1105.5424126537932,101325.0,0.028375401344857665,1.7135107136273466e-12,0.22630032536438882,3.826823709336059e-13,4.5232321073220176e-13,1.9146555079285877e-13,5.750061212811779e-11,1.958590454506895e-15,0.745324273230511
2,3e-07,1105.5424125271416,101324.99999999999,0.02837540134305938,2.5587982134027414e-12,0.22630032533500377,7.554114596987084e-13,9.742197917250202e-13,5.813433837981811e-13,8.655168824094379e-11,4.4160241747877944e-15,0.745324273230511
3,4e-07,1105.5424124012843,101324.99999999997,0.02837540134121955,3.4035722782429417e-12,0.22630032530494298,1.1956888275225574e-12,1.6608657280016372e-12,1.2566413540593826e-12,1.1580187279885839e-10,7.868018820732573e-15,0.745324273230511
4,5e-07,1105.5424122763084,101325.00000000001,0.028375401339331068,4.251350830159411e-12,0.2263003252742054,1.6866551806658245e-12,2.4932360098319028e-12,2.2575090705115116e-12,1.452514596823047e-10,1.2321172758903173e-14,0.745324273230511
5,6e-07,1105.542412152278,101324.99999999999,0.028375401337388338,5.104819775700837e-12,0.22630032524278748,2.218512262954733e-12,3.4553979946731047e-12,3.6151428909136847e-12,1.7490150695850729e-10,1.7782129773058175e-14,0.745324273230511
6,7e-07,1105.5424120292473,101324.99999999999,0.028375401335386564,5.966206588973507e-12,0.2263003252106837,2.7850389616413225e-12,4.533842576779317e-12,5.355715993176501e-12,2.047536378311435e-10,2.4257582790593984e-14,0.745324273230511
7,8e-07,1105.5424119072652,101324.99999999997,0.0283754013333214,6.837460842585423e-12,0.226300325177887,3.3822170901411833e-12,5.717166479821295e-12,7.502000076838876e-12,2.3480992382623926e-10,3.175428508031717e-14,0.745324273230511
8,9e-07,1105.542411786377,101324.99999999997,0.02837540133118893,7.720271362506199e-12,0.2263003251443889,4.007283711717345e-12,6.995825031030639e-12,1.0074534482763686e-11,2.65072887567654e-10,4.027907475678018e-14,0.745324273230511
9,1e-06,1105.5424116666238,101324.99999999999,0.02837540132898562,8.616092099721742e-12,0.22630032511017947,4.658589218292836e-12,8.361947717955712e-12,1.3091871414518958e-11,2.9554545135129623e-10,4.983887404585123e-14,0.745324273230511
10,1.1e-06,1105.5424115480425,101325.0,0.02837540132670827,9.526178378084059e-12,0.2263003250752477,5.334809940210156e-12,9.808924248598353e-12,1.6571651300915942e-11,3.2623087425569827e-10,6.044071062144978e-14,0.745324273230511
11,1.2e-06,1105.5424114306738,101324.99999999997,0.028375401324353636,1.0451781535476285e-11,0.22630032503958183,6.034857747807097e-12,1.1331180997583773e-11,2.05308683879209e-11,3.5713262111318604e-10,7.209172934072562e-14,0.745324273230511
12,1.2999999999999998e-06,1105.5424113145543,101324.99999999999,0.028375401321918778,1.1393965425443071e-11,0.22630032500316896,6.758128153482829e-12,1.2924309290895233e-11,2.4985516124007317e-11,3.882545124043534e-10,8.479918683220626e-14,0.745324273230511
13,1.3999999999999997e-06,1105.5424111997188,101324.99999999997,0.02837540131940092,1.2353676192370534e-11,0.22630032496599514,7.503838386598315e-12,1.458446946666654e-11,2.995167421045082e-11,4.1960066703235277e-10,9.857048608033086e-14,0.745324273230511
14,1.4999999999999996e-06,1105.5424110862034,101324.99999999997,0.0283754013167973,1.3331849908820354e-11,0.2263003249280462,8.271529910475359e-12,1.6308543273955555e-11,3.5444886668039346e-11,4.5117528351310084e-10,1.1341316995577681e-13,0.745324273230511
15,1.5999999999999995e-06,1105.5424109740434,101324.99999999999,0.028375401314105247,1.4329344838282278e-11,0.22630032488930693,9.060881479912559e-12,1.8094085792367135e-11,4.148039704572795e-11,4.829828387105779e-10,1.293349241593481e-13,0.745324273230511
16,1.6999999999999994e-06,1105.5424108632753,101324.99999999999,0.028375401311322077,1.5347005714719412e-11,0.2263003248497616,9.87173587333134e-12,1.993909960704643e-11,4.8073284582236165e-11,5.150280028167376e-10,1.4634359432938871e-13,0.745324273230511
17,1.7999999999999993e-06,1105.5424107539347,101324.99999999999,0.028375401308445142,1.6385638758739792e-11,0.22630032480939377,1.0703993535504741e-11,2.184194849742352e-11,5.523866220828365e-11,5.473156204735562e-10,1.644471968907602e-13,0.745324273230511
18,1.8999999999999992e-06,1105.5424106460584,101324.99999999997,0.028375401305471854,1.7445996718442206e-11,0.22630032476818632,1.1557775288505141e-11,2.380173913574564e-11,6.299118736571096e-11,5.798507638807997e-10,1.8365388324929806e-13,0.745324273230511
19,1.999999999999999e-06,1105.5424105396821,101324.99999999999,0.02837540130239964,1.852881362730301e-11,0.22630032472612163,1.2433041984092722e-11,2.5817374304922785e-11,7.134621456152876e-11,6.126386298882446e-10,2.039720303198304e-13,0.745324273230511
