,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1163.6704561592135,101324.99999999999,0.02888787267368161,2.9758834513052926e-12,0.2261809660270948,5.056242356220091e-13,5.41448804792594e-13,1.4349840569394003e-13,9.888405314158988e-11,2.8844546261227235e-15,0.7449311611961702
1,2e-07,1163.670455723207,101324.99999999997,0.02888787266754086,5.9118693651862375e-12,0.22618096592725015,1.73474199261441e-12,2.0494244922668748e-12,9.807657041775097e-13,1.9835041292579233e-10,1.155455743036105e-14,0.7449311611961702
2,3e-07,1163.670455289034,101324.99999999999,0.028887872661233775,8.842417983115782e-12,0.22618096582459266,3.408725720996421e-12,4.373786569777993e-12,2.9575644633664393e-12,2.9839480348566695e-10,2.6042589383387343e-14,0.7449311611961702
3,4e-07,1163.6704548572973,101324.99999999999,0.02888787265471236,1.179131820623829e-11,0.22618096571911595,5.386795444571707e-12,7.395510483555717e-12,6.362922085201141e-12,3.990185037092799e-10,4.637977484524263e-14,0.7449311611961702
4,5e-07,1163.670454428409,101324.99999999999,0.028887872647940748,1.4775673064970432e-11,0.2261809656107936,7.59689574103845e-12,1.1021580703336852e-11,1.1401636300787856e-11,5.002269695168545e-10,7.259734512956979e-14,0.7449311611961702
5,6e-07,1163.6704540026944,101324.99999999999,0.028887872640889208,1.78090725849237e-11,0.22618096549958505,9.997992625991991e-12,1.51775464881376e-11,1.823745966593902e-11,6.020285770933013e-10,1.0472692425480048e-13,0.7449311611961702
6,7e-07,1163.6704535804272,101324.99999999999,0.028887872633531975,2.0902747053478144e-11,0.22618096538543797,1.2566226059154413e-11,1.980445356984337e-11,2.7009267718030834e-11,7.044341615061609e-10,1.4280069156381948e-13,0.7449311611961702
7,8e-07,1163.6704531618461,101325.0,0.02888787262584624,2.4066131486023582e-11,0.2261809652682898,1.5287172376487516e-11,2.485597007502334e-11,3.7840814440061786e-11,8.074566753937755e-10,1.8685151553608099e-13,0.7449311611961702
8,9e-07,1163.6704527471713,101324.99999999999,0.028887872617810926,2.7307528499053598e-11,0.22618096514806948,1.8151861076525207e-11,3.029589121496716e-11,5.0846393234528725e-11,9.111108203697789e-10,2.3691304492887357e-13,0.7449311611961702
9,1e-06,1163.6704523366056,101324.99999999999,0.028887872609406576,3.063418151369833e-11,0.22618096502469814,2.1154105998427347e-11,3.609594938125135e-11,6.613498079904873e-11,1.015412934919343e-09,2.9301981842880623e-13,0.7449311611961702
