,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1120.7259705941415,101325.0,0.03125318463768978,1.2861053470684259e-12,0.22563006312336265,1.7150710348181891e-13,1.8467241427581116e-13,4.694964071341412e-14,4.269435633044154e-11,8.998246980598195e-16,0.743116752194563
1,2e-07,1120.7259704093615,101324.99999999999,0.031253184635052146,2.5553966932979936e-12,0.22563006308053948,5.867565636820617e-13,7.022891755771327e-13,3.240837377847419e-13,8.567318402243394e-11,3.604585688642541e-15,0.743116752194563
2,3e-07,1120.7259702255242,101325.0,0.031253184632360174,3.819233920851008e-12,0.22563006303668068,1.14898459551949e-12,1.5050551285524597e-12,9.805816998038128e-13,1.2893412859282015e-10,8.126712924838688e-15,0.743116752194563
3,4e-07,1120.725970042825,101325.0,0.03125318462959843,5.085371371207599e-12,0.22563006299178753,1.8107202987273963e-12,2.5546256280774684e-12,2.1089564709274634e-12,1.724768140770783e-10,1.4477633297336467e-14,0.743116752194563
4,5e-07,1120.7259698613952,101324.99999999997,0.03125318462675552,6.3593721346960405e-12,0.22563006294585575,2.5470388183967264e-12,3.819641513311338e-12,3.774486771526161e-12,2.163024186373401e-10,2.2668809347413733e-14,0.743116752194563
5,6e-07,1120.7259696813371,101325.0,0.03125318462382214,7.645628001180802e-12,0.225630062898877,3.3435915849400053e-12,5.274201118407824e-12,6.028375751917364e-12,2.604132079419413e-10,3.2711790223600345e-14,0.743116752194563
6,7e-07,1120.7259695027399,101325.0,0.031253184620790166,8.947839074376919e-12,0.22563006285083992,4.191603701837782e-12,6.8968612949826464e-12,8.913547470746201e-12,3.048122988316053e-10,4.46182356325371e-14,0.743116752194563
7,8e-07,1120.72596932568,101325.00000000001,0.03125318461765255,1.0269077928317725e-11,0.22563006280173006,5.085810359307755e-12,8.670183429259026e-12,1.2467107608497118e-11,3.495036209030094e-10,5.839995362821312e-14,0.743116752194563
8,9e-07,1120.7259691502256,101325.0,0.03125318461440305,1.1611937465661676e-11,0.22563006275153072,6.022732922830641e-12,1.0579879025258165e-11,1.672265441059424e-11,3.9449175638802764e-10,7.406892479937658e-14,0.743116752194563
9,1e-06,1120.7259689764446,101325.0,0.03125318461103568,1.2978826661404255e-11,0.2256300627002233,6.999762965541463e-12,1.2614240879441602e-11,2.171163095257786e-11,4.397817778721958e-10,9.163733050694975e-14,0.743116752194563
