,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1215.1762640635416,101325.0,0.028556436485225496,7.915335590193004e-12,0.22625816040601052,1.7137616335855128e-12,1.821553104063069e-12,5.051295367362001e-13,2.6335521777201504e-10,1.160780680129956e-14,0.7451854028334414
1,2e-07,1215.17626290211,101325.00000000001,0.028556436468742185,1.5730765172320914e-11,0.2262581601378199,5.830364553045137e-12,6.8194399381570955e-12,3.529191969896269e-12,5.280402545500394e-10,4.648894545910745e-14,0.7451854028334414
2,3e-07,1215.17626174477,101325.00000000001,0.02855643645164543,2.3571085005581025e-11,0.2262581598606829,1.1422954307118817e-11,1.442478058365182e-11,1.0657543703031506e-11,7.940491507258889e-10,1.0473842417763243e-13,0.7451854028334414
3,4e-07,1215.1762605935921,101325.00000000001,0.02855643643376265,3.152010355049918e-11,0.22625815957452053,1.8043673312025326e-11,2.4214924535339824e-11,2.2916479112134268e-11,1.0613936622934566e-09,1.8644975522320127e-13,0.7451854028334414
4,5e-07,1215.176259450036,101325.0,0.028556436414960567,3.963937210379039e-11,0.2262581592791715,2.546908549930073e-11,3.5873757646036826e-11,4.105461593639877e-11,1.33009797848486e-09,2.9171794690460737e-13,0.7451854028334414
5,6e-07,1215.1762583152104,101325.00000000003,0.028556436395129777,4.797653188096058e-11,0.2262581589744116,3.3574321323021396e-11,4.916323458067704e-11,6.568692952976544e-11,1.6001957608690623e-09,4.206404934250392e-13,0.7451854028334414
6,7e-07,1215.1762571900665,101325.00000000001,0.028556436374173225,5.6571522572957196e-11,0.22625815865996818,4.228759972830336e-11,6.390552029165957e-11,9.735168782591261e-11,1.871727953367926e-09,5.733181098038389e-13,0.7451854028334414
7,8e-07,1215.176256075453,101325.00000000001,0.02855643635200201,6.545887072874145e-11,0.22625815833552634,5.1569790803774805e-11,7.997011446065803e-11,1.3654017281627196e-10,2.144741880958406e-09,7.498553244860301e-13,0.7451854028334414
8,9e-07,1215.1762549721498,101325.00000000001,0.028556436328532872,7.466912428647901e-11,0.22625815800073423,6.140057944521765e-11,9.726442197906131e-11,1.8371722971923092e-10,2.419290420409869e-09,9.503609462245429e-13,0.7451854028334414
9,1e-06,1215.1762538808805,101325.00000000001,0.028556436303686768,8.42296314019877e-11,0.2262581576552055,7.177023968134887e-11,1.1572501743244281e-10,2.3933552733913695e-10,2.695431658128346e-09,1.1749485558662677e-12,0.7451854028334414
10,1.1e-06,1215.1762528023457,101325.00000000001,0.02855643627738647,9.416591997974653e-11,0.2262581572985246,8.267572634799033e-11,1.3531048398079544e-10,3.0384447857596133e-10,2.9732280530241143e-09,1.4237369769185752e-12,0.7451854028334414
11,1.2e-06,1215.1762517372465,101325.00000000001,0.02855643624955469,1.0450263936415473e-10,0.22625815693024745,9.412020355486097e-11,1.559973547926725e-10,3.7769399921961423e-10,3.2527463745991016e-09,1.6968506390433754e-12,0.7451854028334414
