,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1158.0896335752886,101325.0,0.031771554289449215,2.8394766364849997e-12,0.2255093300017556,4.499819374055626e-13,4.861134534802022e-13,1.3647517396707223e-13,9.429288330374099e-11,2.8057928643813174e-15,0.7427191156105875
1,2e-07,1158.089633169925,101325.00000000001,0.0317715542835952,5.6437861290257005e-12,0.22550932990672173,1.534121421211748e-12,1.836856281473708e-12,9.241366393873808e-13,1.89145488348677e-10,1.1239407490783251e-14,0.7427191156105875
2,3e-07,1158.0896327663802,101325.0,0.031771554277586184,8.444607672342466e-12,0.2255093298091168,2.9995775381323313e-12,3.9133120863043625e-12,2.7725530417140196e-12,2.845541850491904e-10,2.533273562302655e-14,0.7427191156105875
3,4e-07,1158.0896323651878,101325.0,0.03177155427137823,1.1263688127035238e-11,0.22550932970893403,4.7222761788945995e-12,6.605100863098073e-12,5.943672878786579e-12,3.8052043011982724e-10,4.5116691581255204e-14,0.7427191156105875
4,5e-07,1158.0896319667102,101324.99999999999,0.03177155426493881,1.411652527418462e-11,0.22550932960614906,6.64070887929204e-12,9.826351767379505e-12,1.0620939304614347e-11,4.770495054764106e-10,7.062215268132299e-14,0.7427191156105875
5,6e-07,1158.0896315712298,101325.00000000001,0.03177155425824126,1.7015294202353456e-11,0.2255093295007251,8.720373440947087e-12,1.350877504903269e-11,1.6950399195444517e-11,5.741494200192325e-10,1.0188038631623647e-13,0.7427191156105875
6,7e-07,1158.0896311789893,101325.0,0.03177155425126235,1.9970144863213326e-11,0.2255093293926155,1.0940791570343192e-11,1.7598058920713094e-11,2.505638302818671e-11,6.718303207382874e-10,1.3892318025457047e-13,0.7427191156105875
7,8e-07,1158.0896307901987,101325.00000000001,0.03177155424398162,2.2989551359724226e-11,0.22550932928176476,1.3289307133308074e-11,2.2051670697036334e-11,3.5049466322492156e-11,7.701043108424649e-10,1.8178299572724398e-13,0.7427191156105875
8,9e-07,1158.0896304050534,101324.99999999999,0.03177155423638024,2.608095401412897e-11,0.2255093291681102,1.5757876028212107e-11,2.683644182644331e-11,4.703134776344897e-11,8.689850415998057e-10,2.304930371425937e-13,0.7427191156105875
9,1e-06,1158.0896300237332,101324.99999999999,0.0317715542284409,2.925082574067543e-11,0.2255093290515823,1.8341076621711907e-11,3.192664351860373e-11,6.109821184871725e-11,9.684876776839578e-10,2.850873453509708e-13,0.7427191156105875
10,1.1e-06,1158.0896296464102,101325.0,0.031771554220147144,3.250502709145069e-11,0.22550932893210618,2.103502031911877e-11,3.7302374502714613e-11,7.734296305174184e-11,1.0686285343857469e-09,3.456008870185321e-13,0.7427191156105875
11,1.2e-06,1158.089629273253,101324.99999999999,0.031771554211483026,3.5849012892674676e-11,0.22550932880960192,2.383718815998904e-11,4.294857359646657e-11,9.5856142525307e-11,1.1694250396473746e-09,4.120696243889522e-13,0.7427191156105875
12,1.2999999999999998e-06,1158.0896289044294,101325.0,0.031771554202432946,3.928792040384235e-11,0.2255093286839847,2.6746326728823283e-11,4.885427624250465e-11,1.1672665178440993e-10,1.2708956769305224e-09,4.845305749640932e-13,0.7427191156105875
13,1.3999999999999997e-06,1158.0896285401052,101325.0,0.03177155419298155,4.2826609927469835e-11,0.22550932855516528,2.976214214510337e-11,5.501186982165065e-11,1.4004268088017785e-10,1.373059923215597e-09,5.630218742296281e-13,0.7427191156105875
14,1.4999999999999996e-06,1158.0896281804453,101324.99999999999,0.03177155418311362,4.646973412153697e-11,0.22550932842305,3.288501127133663e-11,6.141644273499424e-11,1.6589252897404583e-10,1.475938190284357e-09,6.475828358621183e-13,0.7427191156105875
15,1.5999999999999995e-06,1158.0896278256141,101324.99999999999,0.03177155417281408,5.0221755688662415e-11,0.22550932828754092,3.611591762346719e-11,6.80654656556936e-11,1.9436492199412006e-10,1.5795518341198244e-09,7.38253991906481e-13,0.7427191156105875
16,1.6999999999999994e-06,1158.089627475777,101325.00000000001,0.031771554162067873,5.4086983125498124e-11,0.2255093281485359,3.945636449118311e-11,7.495850497769968e-11,2.25549335944576e-10,1.6839231375055033e-09,8.350771265821783e-13,0.7427191156105875
17,1.7999999999999993e-06,1158.0896271311037,101325.0,0.03177155415085953,5.806981792599922e-11,0.22550932800592927,4.2908155794013066e-11,8.209633088195635e-11,2.595370245532868e-10,1.789075136229987e-09,9.380953946088186e-13,0.7427191156105875
18,1.8999999999999992e-06,1158.089626791766,101324.99999999999,0.03177155413917352,6.21745628783646e-11,0.225509327859611,4.647356653509912e-11,8.948139489077512e-11,2.964204524217616e-10,1.8950318136489896e-09,1.0473532822612195e-12,0.7427191156105875
19,1.999999999999999e-06,1158.0896264579385,101325.0,0.03177155412699405,6.640551025401398e-11,0.22550932770946677,5.015504209758396e-11,9.711676091108992e-11,3.362945976911249e-10,2.0018181236122348e-09,1.1628967685194012e-12,0.7427191156105875
20,2.099999999999999e-06,1158.0896261298008,101325.00000000001,0.03177155411430495,7.076703679650825e-11,0.2255093275553788,5.395536400124584e-11,1.0500664343334465e-10,3.792563867937406e-10,2.1094597325952235e-09,1.2847732982994543e-12,0.7427191156105875
21,2.199999999999999e-06,1158.0896258075363,101325.0,0.031771554101089665,7.526358322473819e-11,0.22550932739722546,5.787750916421972e-11,1.1315584388445567e-10,4.2540537182500387e-10,2.217983180901427e-09,1.4130318721417357e-12,0.7427191156105875
22,2.2999999999999987e-06,1158.0896254913341,101325.00000000001,0.03177155408733123,7.989966461868067e-11,0.22550932723488062,6.192474879451642e-11,1.2157015609045177e-10,4.748434296232476e-10,2.327415963225734e-09,1.5477230629065574e-12,0.7427191156105875
23,2.3999999999999986e-06,1158.0896251813876,101325.0,0.031771554073012236,8.46798950836316e-11,0.22550932706821422,6.610054392618646e-11,1.3025590964465236e-10,5.276752989683894e-10,2.4377864430404276e-09,1.6888990898315288e-12,0.7427191156105875
24,2.4999999999999985e-06,1158.089624877896,101325.0,0.031771554058114784,8.960897453535126e-11,0.2255093268970918,7.040858127707629e-11,1.3922013513679212e-10,5.840085371123387e-10,2.5491239552412765e-09,1.8366138562561758e-12,0.7427191156105875
25,2.5999999999999984e-06,1158.089624581064,101324.99999999999,0.03177155404262054,9.469169831884682e-11,0.22550932672137455,7.485270034918424e-11,1.4847026914870652e-10,6.43953934047225e-10,2.6614587610864338e-09,1.9909230432327743e-12,0.7427191156105875
26,2.6999999999999983e-06,1158.089624291102,101324.99999999999,0.031771554026510634,9.993299111885529e-11,0.22550932654091907,7.943694392153085e-11,1.580143148335755e-10,7.076253958590831e-10,2.7748221325058555e-09,2.1518841007041664e-12,0.7427191156105875
27,2.799999999999998e-06,1158.0896240082263,101325.00000000001,0.03177155400976565,1.0533790140190355e-10,0.22550932635557744,8.416551490054629e-11,1.6786068647386535e-10,7.751402632022016e-10,2.889246331433874e-09,2.3195563574618083e-12,0.7427191156105875
28,2.899999999999998e-06,1158.0896237326604,101324.99999999999,0.0317715539923656,1.109116102268721e-10,0.2255093261651972,8.904276240580941e-11,1.7801815413002196e-10,8.466195099583752e-10,3.0047646066030095e-09,2.4940011114691713e-12,0.7427191156105875
29,2.999999999999998e-06,1158.0896234646343,101325.0,0.03177155397428988,1.1665946724818388e-10,0.2255093259696208,9.407320134464114e-11,1.8849586314732667e-10,9.221876693868699e-10,3.121411311915843e-09,2.675281546625285e-12,0.7427191156105875
30,3.099999999999998e-06,1158.0896232043845,101324.99999999999,0.031771553955517284,1.2258695121311424e-10,0.22550932576868585,9.926153083187515e-11,1.993034491282229e-10,1.001973119927835e-09,3.2392218662208427e-09,2.8634629977233684e-12,0.7427191156105875
31,3.1999999999999977e-06,1158.0896229521554,101325.0,0.03177155393602596,1.2869971941847598e-10,0.22550932556222483,1.0461259023564057e-10,2.1045082376674917e-10,1.086108198837921e-09,3.358232796794226e-09,3.0586128704108917e-12,0.7427191156105875
32,3.2999999999999976e-06,1158.0896227081987,101325.0,0.03177155391579332,1.3500361668094694e-10,0.22550932535006502,1.1013136027901854e-10,2.2194816712385828e-10,1.174729336008637e-09,3.4784817696538936e-09,3.26080070411839e-12,0.7427191156105875
33,3.3999999999999975e-06,1158.089622472774,101325.0,0.03177155389479617,1.4150462909976791e-10,0.22550932513202815,1.1582307917146913e-10,2.338063833918039e-10,1.2679770865578774e-09,3.60000766638954e-09,3.470098407870083e-12,0.7427191156105875
34,3.4999999999999974e-06,1158.0896222461488,101324.99999999999,0.03177155387301052,1.482089666934405e-10,0.2255093249079306,1.216930708896528e-10,2.4603640909209565e-10,1.3659964365049773e-09,3.7228505317485344e-09,3.68658009666531e-12,0.7427191156105875
35,3.5999999999999973e-06,1158.0896220285995,101324.99999999999,0.03177155385041165,1.551230155628249e-10,0.2255093246775828,1.277468717493418e-10,2.586497014040544e-10,1.468936842322129e-09,3.84705169370353e-09,3.910322321568968e-12,0.7427191156105875
36,3.699999999999997e-06,1158.0896218204105,101325.0,0.0317715538269741,1.622533432216214e-10,0.22550932444078917,1.3399022911138288e-10,2.716582221612004e-10,1.5769524003343186e-09,3.97265382023782e-09,4.1414041370266504e-12,0.7427191156105875
37,3.799999999999997e-06,1158.089621621875,101325.0,0.0317715538026716,1.696067433599849e-10,0.2255093241973482,1.404290422902995e-10,2.8507419208148015e-10,1.690201954903342e-09,4.099700841313232e-09,4.379907073749797e-12,0.7427191156105875
38,3.899999999999997e-06,1158.089621433296,101325.00000000001,0.031771553777477056,1.771902002913072e-10,0.22550932394705187,1.470694137654685e-10,2.9891030259495957e-10,1.8088494019459505e-09,4.228238127531328e-09,4.625915350101677e-12,0.7427191156105875
39,3.999999999999997e-06,1158.0896212549853,101325.0,0.03177155375136256,1.8501091508327644e-10,0.2255093236896857,1.5391764122519377e-10,3.1317965464364693e-10,1.933063689201093e-09,4.3583124515158916e-09,4.879515859804121e-12,0.7427191156105875
40,4.099999999999997e-06,1158.0896210872643,101325.0,0.031771553724299344,1.9307631139082629e-10,0.22550932342502855,1.6098022092852486e-10,3.278957643506485e-10,2.063018988932752e-09,4.4899720343162356e-09,5.140798259502219e-12,0.7427191156105875
41,4.199999999999997e-06,1158.0896209304647,101325.00000000001,0.031771553696257705,2.0139404687880678e-10,0.22550932315285221,1.6826384560810016e-10,3.430725649607861e-10,2.1988950909508885e-09,4.623266646071095e-09,5.409855174936909e-12,0.7427191156105875
42,4.299999999999997e-06,1158.0896207849285,101325.00000000001,0.03177155366720705,2.0997200440187745e-10,0.2255093228729215,1.7577541781948956e-10,3.58724426241841e-10,2.3408772235198776e-09,4.758247573291117e-09,5.686782096572758e-12,0.7427191156105875
43,4.399999999999997e-06,1158.089620651008,101324.99999999997,0.03177155363711583,2.1881831869337244e-10,0.22550932258499376,1.8352205646865125e-10,3.7486617241851064e-10,2.4891564764410614e-09,4.894967724387051e-09,5.9716776204184636e-12,0.7427191156105875
44,4.499999999999997e-06,1158.0896205290674,101325.0,0.031771553605951484,2.2794138863529737e-10,0.22550932228881873,1.9151110961017002e-10,3.9151310987760015e-10,2.6439299673326495e-09,5.033481679908745e-09,6.264643545319633e-12,0.7427191156105875
45,4.599999999999997e-06,1158.0896204194812,101325.0,0.03177155357368046,2.373498588206145e-10,0.22550932198413853,1.997501347442247e-10,4.08680971544669e-10,2.805400843006344e-09,5.1738456813119784e-09,6.56578482914931e-12,0.7427191156105875
46,4.6999999999999965e-06,1158.0896203226366,101325.00000000001,0.03177155354026813,2.470526602503693e-10,0.2255093216706869,2.082469525040147e-10,4.2638605120425854e-10,2.973778732123387e-09,5.316117781757695e-09,6.875209887179985e-12,0.7427191156105875
47,4.799999999999996e-06,1158.0896202389322,101324.99999999999,0.03177155350567879,2.570590006339044e-10,0.22550932134818946,2.1700961810312343e-10,4.4464512575825316e-10,3.149279730284444e-09,5.460357820146451e-09,7.193030548902837e-12,0.7427191156105875
48,4.899999999999996e-06,1158.0896201687797,101324.99999999999,0.03177155346987563,2.673783747138754e-10,0.22550932101636334,2.2604643397177627e-10,4.634754838946574e-10,3.3321266265519107e-09,5.606627486496845e-09,7.519362181492755e-12,0.7427191156105875
49,4.999999999999996e-06,1158.0896201126034,101324.99999999999,0.031771553432820655,2.7802057622513753e-10,0.2255093206749164,2.3536598224447484e-10,4.828950095418935e-10,3.5225493946799236e-09,5.75499046612711e-09,7.854323951631601e-12,0.7427191156105875
50,5.099999999999996e-06,1158.0896200708405,101325.0,0.03177155339447472,2.889957057945949e-10,0.22550932032354792,2.449771016771666e-10,5.029221116829847e-10,3.7207849315419568e-09,5.9055123605030755e-09,8.198038695220145e-12,0.7427191156105875
51,5.199999999999996e-06,1158.089620043943,101325.00000000001,0.03177155335479742,3.003141788439517e-10,0.22550931996194748,2.548889125011843e-10,5.235757908702407e-10,3.927077660948733e-09,6.0582608533853185e-09,8.550633221560517e-12,0.7427191156105875
52,5.299999999999996e-06,1158.0896200323755,101325.00000000001,0.03177155331374711,3.119867341344855e-10,0.22550931958979484,2.651108199219301e-10,5.448756448754901e-10,4.141679759897841e-09,6.213305769965746e-09,8.912238428615182e-12,0.7427191156105875
