,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1111.3805241095845,101324.99999999999,0.031540016190072226,1.055699002630677e-12,0.22556325741842723,1.3333569726639182e-13,1.438663272015601e-13,3.658205163643822e-14,3.503985525590052e-11,6.81508254987597e-16,0.7428967263550904
1,2e-07,1111.3805239582325,101325.0,0.03154001618790971,2.097552342749734e-12,0.22556325738332436,4.571460418854282e-13,5.481076217215627e-13,2.500947874106747e-13,7.031977918820417e-11,2.7296845844854262e-15,0.7428967263550904
2,3e-07,1111.3805238076804,101324.99999999997,0.03154001618570557,3.1342653103573004e-12,0.22556325734739763,8.957495181900641e-13,1.1762224800711414e-12,7.561118384054737e-13,1.0583776605521544e-10,6.1544303901100635e-15,0.7428967263550904
3,4e-07,1111.3805236580808,101324.99999999999,0.03154001618344777,4.171912815350072e-12,0.22556325731064894,1.4112099793420205e-12,1.998631103450052e-12,1.6267808302330405e-12,1.4159326404917596e-10,1.0964718513157538e-14,0.7428967263550904
4,5e-07,1111.3805235095363,101324.99999999999,0.03154001618112751,5.214815664671643e-12,0.22556325727307577,1.9842762769058483e-12,2.9910879745766503e-12,2.911865716089092e-12,1.7758699851394312e-10,1.7169500289363706e-14,0.7428967263550904
5,6e-07,1111.380523362123,101324.99999999999,0.03154001617873778,6.266303557933833e-12,0.22556325723467238,2.6039238882734186e-12,4.13352463893433e-12,4.6501757842086724e-12,2.1382060852076446e-10,2.477779788062375e-14,0.7428967263550904
6,7e-07,1111.3805232159089,101324.99999999999,0.03154001617627243,7.329199965601504e-12,0.22556325719543094,3.2631841934780188e-12,5.40907125386434e-12,6.8744492402765525e-12,2.5029636476784695e-10,3.3798707171058566e-14,0.7428967263550904
7,8e-07,1111.3805230709536,101324.99999999999,0.03154001617372602,8.405916823667574e-12,0.22556325715534153,3.9576118232495085e-12,6.8037878313999424e-12,9.613158945169741e-12,2.870171486012343e-10,4.424142715513856e-14,0.7428967263550904
8,9e-07,1111.3805229273107,101324.99999999999,0.031540016171093706,9.4985004915893e-12,0.22556325711439232,4.6844146184934265e-12,8.306267107519765e-12,1.289167890646623e-11,3.239863886784481e-10,5.611527634105141e-14,0.7428967263550904
9,1e-06,1111.380522785029,101324.99999999999,0.031540016168371154,1.0608692669513545e-11,0.22556325707256988,5.441570501693692e-12,9.907078025363478e-12,1.673355155777891e-11,3.6120796868295433e-10,6.9429711278485e-14,0.7428967263550904
