,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1170.6791986982296,101325.00000000001,0.029982559426395262,3.510421473931658e-12,0.22592600337390786,6.07028347952618e-13,6.514361940147526e-13,1.7809165165448883e-13,1.1663928654729204e-10,3.708755784756966e-15,0.744091437078107
1,2e-07,1170.6791981891583,101325.00000000003,0.029982559419143434,6.975664145911133e-12,0.22592600325605888,2.0739166214528054e-12,2.4595400473120975e-12,1.2179634382391628e-12,2.339488529745316e-10,1.4856356622217096e-14,0.744091437078107
2,3e-07,1170.6791976822237,101325.00000000003,0.029982559411684505,1.043842349671489e-11,0.2259260031348439,4.0632195404493515e-12,5.2362249876856166e-12,3.6690175751374916e-12,3.5192428945850807e-10,3.348277513162431e-14,0.744091437078107
3,4e-07,1170.6791971781424,101325.00000000001,0.029982559403960014,1.3927546564803878e-11,0.22592600301025081,6.4103420416347426e-12,8.835430436170945e-12,7.881260521655232e-12,4.705679796236203e-10,5.962662020407768e-14,0.744091437078107
4,5e-07,1170.6791966774113,101325.00000000001,0.029982559395925854,1.7463940495683126e-11,0.22592600288224318,9.030568433289457e-12,1.3143256059557507e-11,1.4105675156903481e-11,5.898871789028644e-10,9.33266905851759e-14,0.744091437078107
5,6e-07,1170.679196180424,101325.00000000003,0.029982559387545286,2.1064271363190608e-11,0.2259260027507671,1.1876513498958285e-11,1.8069643002619668e-11,2.2542914219814474e-11,7.098926202304445e-10,1.3462233878782873e-13,0.744091437078107
6,7e-07,1170.6791956875074,101325.00000000003,0.02998255937878684,2.4742105063981367e-11,0.22592600261575357,1.492089866683936e-11,2.3544269241177835e-11,3.336365789375127e-11,8.30598054161614e-10,1.835536974830916e-13,0.744091437078107
7,8e-07,1170.6791951989521,101325.00000000004,0.029982559369622255,2.8509018949597064e-11,0.22592600247712152,1.8147600735649246e-11,2.9512579064108416e-11,4.6720295583637253e-11,9.520196588418133e-10,2.4016182257826786e-13,0.744091437078107
8,9e-07,1170.679194715018,101325.00000000004,0.029982559360025883,3.2374930952607324e-11,0.2259260023347788,2.154612746637979e-11,3.5932285036858644e-11,6.275483270603488e-11,1.0741758327993642e-09,3.044888412098256e-13,0.744091437078107
9,1e-06,1170.6791942359507,101325.00000000004,0.029982559349973566,3.634875136234959e-11,0.2259260021886247,2.510909129156026e-11,4.2770743548690815e-11,8.160321989751215e-11,1.1970866742165417e-09,3.765780913192396e-13,0.744091437078107
10,1.1e-06,1170.6791937619912,101325.00000000003,0.029982559339441942,4.043872328956763e-11,0.22592600203855023,2.8831936473794778e-11,5.0003377635335275e-11,1.0339682137531999e-10,1.3207739355813525e-09,4.564742264751954e-13,0.744091437078107
11,1.2e-06,1170.6791932933743,101325.00000000003,0.029982559328408324,4.4652519116846896e-11,0.22592600188443876,3.271243339477448e-11,5.7612309935226974e-11,1.282640333055724e-10,1.4452609086303367e-09,5.442233130473599e-13,0.744091437078107
12,1.2999999999999998e-06,1170.6791928303305,101325.00000000001,0.0299825593168505,4.899734247530299e-11,0.22592600172616648,3.674988645352122e-11,6.558503785640525e-11,1.5633211719243128e-10,1.5705723058095306e-09,6.398729304133297e-13,0.744091437078107
13,1.3999999999999997e-06,1170.6791923730875,101325.00000000004,0.02998255930474664,5.347999178356822e-11,0.22592600156360262,4.0944866229268094e-11,7.39137160505286e-11,1.877280133146022e-10,1.696734232563463e-09,7.434722355089644e-13,0.744091437078107
14,1.4999999999999996e-06,1170.6791919218708,101325.00000000003,0.02998255929207508,5.810697006849188e-11,0.22592600139660984,4.529887991663893e-11,8.259429008760856e-11,2.2257934150179404e-10,1.823774128239607e-09,8.550720458091089e-13,0.744091437078107
15,1.5999999999999995e-06,1170.679191476912,101325.00000000004,0.029982559278813777,6.288478462105389e-11,0.22592600122504483,4.9814145557682e-11,9.162550721875666e-11,2.610154704110781e-10,1.9517205847428117e-09,9.7472495010865e-13,0.744091437078107
16,1.6999999999999994e-06,1170.679191038443,101325.00000000003,0.02998255926494066,6.781974422176738e-11,0.2259260010487575,5.449359662880853e-11,1.0100867102448201e-10,3.0316779242973265e-10,2.080603589436124e-09,1.1024853711225158e-12,0.744091437078107
17,1.7999999999999993e-06,1170.6791906067003,101325.00000000004,0.029982559250433208,7.291818599535429e-11,0.22592600086759174,5.934068140459066e-11,1.1074694467251541e-10,3.491705404470704e-10,2.2104543179961444e-09,1.2384096573267632e-12,0.744091437078107
18,1.8999999999999992e-06,1170.6791901819272,101325.00000000003,0.029982559235268477,7.818648878191268e-11,0.2259260006813857,6.43594014776575e-11,1.2084526554614334e-10,3.991609893929131e-10,2.3413050696789714e-09,1.382556160997642e-12,0.744091437078107
19,1.999999999999999e-06,1170.679189764371,101325.00000000003,0.02998255921942298,8.363109525102098e-11,0.22592600048997113,6.95542507240465e-11,1.313102131959466e-10,4.5327973468444364e-10,2.4731894587019666e-09,1.5349852936746785e-12,0.744091437078107
20,2.099999999999999e-06,1170.6791893542863,101325.00000000004,0.02998255920287264,8.925854367155073e-11,0.22592600029317347,7.493014584181521e-11,1.421496916282907e-10,5.116711569436971e-10,2.606142331036143e-09,1.6957596131354226e-12,0.744091437078107
21,2.199999999999999e-06,1170.6791889519343,101325.00000000003,0.029982559185592773,9.507547438108041e-11,0.22592600009081176,8.049239587914449e-11,1.5337285300878595e-10,5.744836767559487e-10,2.740199836348507e-09,1.864943899430594e-12,0.744091437078107
22,2.2999999999999987e-06,1170.6791885575838,101325.00000000003,0.029982559167558025,1.0108865416178051e-10,0.22592599988269838,8.624663614367748e-11,1.649898077916722e-10,6.418701992979326e-10,2.8753994226045156e-09,2.042605251378259e-12,0.744091437078107
23,2.3999999999999986e-06,1170.6791881715108,101325.00000000001,0.029982559148742295,1.0730501559211244e-10,0.22592599966863902,9.219881965461674e-11,1.770116049923235e-10,7.139882645888391e-10,3.0117799023509785e-09,2.2288131234239393e-12,0.744091437078107
24,2.4999999999999985e-06,1170.6791877940007,101325.00000000003,0.02998255912911871,1.1373165950394062e-10,0.22592599944843275,9.835524707434419e-11,1.8945014803260626e-10,7.910003767088951e-10,3.1493813997163475e-09,2.423639514996235e-12,0.744091437078107
25,2.5999999999999984e-06,1170.6791874253472,101325.00000000004,0.029982559108659518,1.203759085079074e-10,0.22592599922187134,1.0472242216829402e-10,2.023178993460673e-10,8.730743300503075e-10,3.2882454867944436e-09,2.627158892502722e-12,0.744091437078107
26,2.6999999999999983e-06,1170.679187065854,101325.00000000001,0.02998255908733611,1.2724527950438904e-10,0.22592599898873947,1.1130722821549873e-10,2.1562826502057856e-10,9.603832198277725e-10,3.4284151641478786e-09,2.8394484461997544e-12,0.744091437078107
27,2.799999999999998e-06,1170.6791867158345,101325.00000000003,0.02998255906511893,1.34347536644407e-10,0.22592599874881447,1.18116797527881e-10,2.2939519341534958e-10,1.0531058813558162e-09,3.569934903189614e-09,3.0605880855203194e-12,0.744091437078107
28,2.899999999999998e-06,1170.6791863756127,101325.00000000003,0.029982559041977403,1.4169070920002441e-10,0.22592599850186595,1.251585125819368e-10,2.436331788627809e-10,1.1514271168676513e-09,3.7128506950592687e-09,3.2906605285633906e-12,0.744091437078107
