,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1136.4585204224643,101324.99999999997,0.02622282561198265,1.5907438005785251e-12,0.22680168009993326,2.4582474216991036e-13,2.6190164049194263e-13,6.330809799331421e-14,5.285506701051657e-11,1.1321875188114239e-15,0.7469754942330661
1,2e-07,1136.458520183331,101324.99999999999,0.026222825608713054,3.158280094677447e-12,0.2268016800467243,8.524270334979442e-13,9.982648266039171e-13,4.323384118682247e-13,1.060506227969327e-10,4.535132974999845e-15,0.7469754942330661
2,3e-07,1136.4585199452572,101324.99999999997,0.02622282560537155,4.717518781295709e-12,0.2268016799921105,1.691386659244691e-12,2.146876177202972e-12,1.3022202873005348e-12,1.5958354369877464e-10,1.0223136796562769e-14,0.7469754942330661
3,4e-07,1136.4585197085378,101324.99999999999,0.026222825601936086,6.279563327694751e-12,0.22680167993609454,2.6872095890737644e-12,3.653878289487517e-12,2.811151503345438e-12,2.1345318006003416e-10,1.821021106248314e-14,0.7469754942330661
4,5e-07,1136.4585194733777,101325.0,0.026222825598390082,7.852516993429822e-12,0.22680167987867025,3.801194592092963e-12,5.476283039454677e-12,5.053925241560429e-12,2.676609824161066e-10,2.851018990025365e-14,0.7469754942330661
5,6e-07,1136.4585192399297,101324.99999999999,0.026222825594720327,9.44257846562712e-12,0.22680167981982502,5.011690232274366e-12,7.579148210713015e-12,8.103816885126268e-12,3.2221001385835306e-10,4.113693797935316e-14,0.7469754942330661
6,7e-07,1136.458519008321,101324.99999999997,0.026222825590915554,1.1054819283760913e-11,0.2268016797595408,6.305511258720113e-12,9.9337822994173e-12,1.2022484261082823e-11,3.7710460048756273e-10,5.610448383042467e-14,0.7469754942330661
7,8e-07,1136.4585187786654,101325.0,0.026222825586965537,1.2693669824044839e-11,0.2268016796977959,7.673989443467265e-12,1.2516240606943724e-11,1.6864840186098858e-11,4.3234998035914e-10,7.342704663791954e-14,0.7469754942330661
8,9e-07,1136.4585185510682,101324.99999999996,0.02622282558286094,1.4362990399102716e-11,0.22680167963456477,9.111690470352137e-12,1.5307107347564152e-11,2.2680614655532776e-11,4.879523204211251e-10,9.311909025723588e-14,0.7469754942330661
9,1e-06,1136.4585183256256,101325.0,0.02622282557859315,1.6066174111074993e-11,0.22680167956981848,1.061481160904527e-11,1.829052241856674e-11,2.9516604487115544e-11,5.439185966531718e-10,1.1519537095834982e-13,0.7469754942330661
10,1.1e-06,1136.45851810243,101324.99999999999,0.0262228255741541,1.780625124700236e-11,0.2268016795035251,1.2181016609029769e-11,2.145388972432321e-11,3.7417020028683e-11,6.002565114282426e-10,1.3967094634742963e-13,0.7469754942330661
