,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1125.8657463340924,101325.00000000001,0.028246430774641243,1.339536882445374e-12,0.22633036381239,1.9169646956013305e-13,2.0458624762953914e-13,4.8963925989603716e-14,4.449163945794206e-11,9.142429204205584e-16,0.7454232053666913
1,2e-07,1125.8657461363618,101325.00000000001,0.028246430771892074,2.660334173510735e-12,0.22633036376769416,6.602621978329702e-13,7.793477994759304e-13,3.4113590002853804e-13,8.927771818314909e-11,3.6624979403573274e-15,0.7454232053666913
2,3e-07,1125.8657459395884,101325.00000000001,0.028246430769085135,3.974618968711549e-12,0.22633036372187515,1.3004319739063532e-12,1.6732957981680722e-12,1.0368141563044369e-12,1.3435555617529263e-10,8.257184846823935e-15,0.7454232053666913
3,4e-07,1125.8657457439901,101325.00000000001,0.028246430766203676,5.29082626059646e-12,0.2263303636749343,2.058071888092693e-12,2.8452955705994245e-12,2.2381252770146997e-12,1.7972462655604331e-10,1.4709790630097342e-14,0.7454232053666913
4,5e-07,1125.8657455497166,101325.00000000001,0.028246430763235235,6.615049751417012e-12,0.22633036362686734,2.904132166507358e-12,4.261692414320411e-12,4.017486138531378e-12,2.2538609710795793e-10,2.3031835632620116e-14,0.7454232053666913
5,6e-07,1125.865745356886,101325.00000000001,0.02824643076016948,7.952173002017072e-12,0.22633036357766534,3.821457512893255e-12,5.89448189215181e-12,6.432082302886064e-12,2.7134227930570346e-10,3.323492025626296e-14,0.7454232053666913
6,7e-07,1125.8657451655988,101325.00000000001,0.028246430756997492,9.306257046546869e-12,0.2263303635273153,4.799933564360242e-12,7.720587576166505e-12,9.529316299701227e-12,3.175964675593657e-10,4.533075643244513e-14,0.7454232053666913
7,8e-07,1125.8657449759419,101325.00000000001,0.028246430753711447,1.0680711357242531e-11,0.22633036347580104,5.833183236175795e-12,9.721055666595912e-12,1.3350721402649874e-11,3.6415281200965493e-10,5.933121221463727e-14,0.7454232053666913
8,9e-07,1125.8657447879914,101325.0,0.02824643075030443,1.2078402745484103e-11,0.22633036342310447,6.917060301258786e-12,1.1880304189363394e-11,1.7933937894389083e-11,4.1101621890095227e-10,7.524833651085293e-14,0.7454232053666913
9,1e-06,1125.8657446018221,101325.00000000001,0.028246430746769875,1.3501952778969744e-11,0.2263303633692038,8.048815759777795e-12,1.4185617455956835e-11,2.3313913717433654e-11,4.581921370446538e-10,9.309438368187446e-14,0.7454232053666913
10,1.1e-06,1125.8657444175049,101325.0,0.02824643074310164,1.495370512064012e-11,0.22633036331407627,9.226306708440834e-12,1.6626571718647407e-11,2.9524091389883505e-11,5.056866106556994e-10,1.1288184221292074e-13,0.7454232053666913
11,1.2e-06,1125.8657442351066,101325.00000000001,0.02824643073929395,1.6435750691861867e-11,0.2263303632576978,1.0447800598046043e-11,1.919463389138428e-11,3.659688402232193e-11,5.535062016011807e-10,1.346234597633795e-13,0.7454232053666913
12,1.2999999999999998e-06,1125.865744054694,101325.00000000003,0.0282464307353412,1.795005942087994e-11,0.22633036320004105,1.1712133976669846e-11,2.1882955794774364e-11,4.456366527123981e-11,6.016578277725387e-10,1.583322590251662e-13,0.7454232053666913
13,1.3999999999999997e-06,1125.865743876334,101325.00000000001,0.028246430731237896,1.94984865368073e-11,0.22633036314107788,1.3018593138207844e-11,2.4686068722504828e-11,5.3455128204129726e-11,6.501488701307104e-10,1.8402155971340484e-13,0.7454232053666913
14,1.4999999999999996e-06,1125.8657437000925,101325.00000000003,0.028246430726978675,2.1082773616674473e-11,0.22633036308077836,1.4366805838406383e-11,2.7599769934644692e-11,6.330148456183705e-11,6.989871036454451e-10,2.1170498735852712e-13,0.7454232053666913
15,1.5999999999999995e-06,1125.8657435260347,101325.0,0.028246430722558308,2.2704548459842874e-11,0.22633036301911122,1.5756643064136205e-11,3.062093079341846e-11,7.413269752549958e-11,7.481806931411862e-10,2.413964899875319e-13,0.7454232053666913
