,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1138.0155860274756,101325.0,0.03136684469559009,1.86229923103248e-12,0.22560359062910737,2.711037335793658e-13,2.91535544898537e-13,7.563159723531164e-14,6.183648164843538e-11,1.5284570208177383e-15,0.7430295646109639
1,2e-07,1138.0155857603836,101325.00000000001,0.031366844691761694,3.700826961627201e-12,0.22560359056694876,9.230302425844127e-13,1.1044534279224991e-12,5.276065412689252e-13,1.2406356877288549e-10,6.1235386397024736e-15,0.7430295646109639
2,3e-07,1138.0155854945763,101325.0,0.03136684468784426,5.533989028687239e-12,0.22560359050320655,1.8050547273687853e-12,2.359973030001589e-12,1.5941247762265075e-12,1.866783026766026e-10,1.3804482586306748e-14,0.7430295646109639
3,4e-07,1138.0155852303587,101325.00000000001,0.03136684468381307,7.374107525906284e-12,0.22560359043787978,2.8436693652583886e-12,3.9955829371277355e-12,3.424328921707663e-12,2.4968090746584196e-10,2.4589445512445557e-14,0.7430295646109639
4,5e-07,1138.0155849679445,101325.0,0.03136684467964941,9.230228941240472e-12,0.2256035903709583,3.99983959986776e-12,5.9607375279218924e-12,6.125110739045933e-12,3.1307385978031584e-10,3.849670351765591e-14,0.7430295646109639
5,6e-07,1138.0155847075043,101325.0,0.03136684467533773,1.110959702775939e-11,0.2256035903024254,5.251579744696172e-12,8.214343960784506e-12,9.78049821379662e-12,3.7686127950204125e-10,5.5544690150792425e-14,0.7430295646109639
6,7e-07,1138.0155844491771,101325.00000000001,0.031366844670864966,1.3018028115918892e-11,0.22560359023225834,6.586124372279749e-12,1.0723374442422957e-11,1.4460637129872034e-11,4.4104874902142564e-10,7.575208168296089e-14,0.7430295646109639
7,8e-07,1138.015584193089,101325.00000000004,0.03136684466621938,1.496053022870355e-11,0.22560359016042988,7.99573427318304e-12,1.3461260753921563e-11,2.0227138307940898e-11,5.056429587434636e-10,9.913784613946546e-14,0.7430295646109639
8,9e-07,1138.0155839393497,101325.00000000001,0.031366844661390614,1.6941292286093916e-11,0.22560359008690842,9.47507307904916e-12,1.6406592403494834e-11,2.7136625251214635e-11,5.706517040849032e-10,1.2572130166909935e-13,0.7430295646109639
9,1e-06,1138.015583688063,101325.0,0.031366844656369026,1.896403525459855e-11,0.22560359001165925,1.1020009804428292e-11,1.9542079059121422e-11,3.5242644530895885e-11,6.360835173610866e-10,1.5552216761622464e-13,0.7430295646109639
10,1.1e-06,1138.015583439331,101325.00000000003,0.03136684465114541,2.1032180335335963e-11,0.22560358993464466,1.262757682006501e-11,2.2853916571601274e-11,4.459617777012287e-11,7.019476843351556e-10,1.885606016326318e-13,0.7430295646109639
11,1.2e-06,1138.0155831932534,101325.00000000001,0.03136684464571088,2.3148895361701403e-11,0.22560358985582415,1.429583959839219e-11,2.6331179538022527e-11,5.524627277068281e-11,7.682541788882309e-10,2.2485723891881002e-13,0.7430295646109639
12,1.2999999999999998e-06,1138.0155829499283,101325.00000000001,0.03136684464005687,2.5317092495807866e-11,0.22560358977515454,1.6023699207681942e-11,2.9965570221347563e-11,6.724044311318273e-11,8.350136275871732e-10,2.6443320881226354e-13,0.7430295646109639
13,1.3999999999999997e-06,1138.0155827094497,101325.00000000003,0.031366844634175176,2.7539453372795933e-11,0.22560358969259034,1.781036181261275e-11,3.3750547627616206e-11,8.062585539479568e-11,9.022372334812084e-10,3.073101949722978e-13,0.7430295646109639
14,1.4999999999999996e-06,1138.015582471912,101325.00000000001,0.03136684462805776,2.981847757837104e-11,0.22560358960808355,1.9655819803246064e-11,3.768204042749721e-11,9.544829830667568e-11,9.6993682370841e-10,3.535103896100833e-13,0.7430295646109639
15,1.5999999999999995e-06,1138.015582237411,101325.00000000001,0.03136684462169651,3.215665965796577e-11,0.22560358952158446,2.1559987801647718e-11,4.175672583652648e-11,1.1175439709054943e-10,1.038124631725403e-09,4.030566160818989e-13,0.7430295646109639
16,1.6999999999999994e-06,1138.0155820060402,101325.00000000001,0.03136684461508354,3.455629326270728e-11,0.2256035894330408,2.3523173957153046e-11,4.597259778747514e-11,1.2959068319435963e-10,1.1068135329265073e-09,4.559723070335733e-13,0.7430295646109639
17,1.7999999999999993e-06,1138.0155817778934,101325.00000000001,0.03136684460821098,3.701960214948732e-11,0.2256035893423983,2.554590117131135e-11,5.032875085550853e-11,1.490039543365153e-10,1.1760168856105593e-09,5.12281515554579e-13,0.7430295646109639
18,1.8999999999999992e-06,1138.0155815530675,101325.00000000001,0.031366844601070816,3.954884313793345e-11,0.2256035892496013,2.762886593067639e-11,5.4824804584132025e-11,1.7004177581668505e-10,1.2457484119825175e-09,5.720089896709986e-13,0.7430295646109639
19,1.999999999999999e-06,1138.01558133166,101325.00000000001,0.03136684459365497,4.214622760271323e-11,0.2256035891545918,2.9772982850098395e-11,5.946125905919535e-11,1.9275219857753817e-10,1.3160223843350907e-09,6.351801470176272e-13,0.7430295646109639
20,2.099999999999999e-06,1138.015581113771,101325.00000000001,0.03136684458595522,4.481397827265674e-11,0.22560358905731004,3.19793427397277e-11,6.423920851577165e-11,2.1718403077826434e-10,1.3868535305171616e-09,7.018211096740478e-13,0.7430295646109639
21,2.199999999999999e-06,1138.0155808995025,101325.00000000001,0.031366844577963224,4.755432879546653e-11,0.22560358895769428,3.424916172165284e-11,6.916022065726335e-11,2.43387073343663e-10,1.4582570490409897e-09,7.71958749880166e-13,0.7430295646109639
22,2.2999999999999987e-06,1138.0155806889582,101325.0,0.03136684456967048,5.036952344144041e-11,0.22560358885568088,3.6583784746250675e-11,7.422634952543728e-11,2.714121082050672e-10,1.5302486090485808e-09,8.456206933848799e-13,0.7430295646109639
23,2.3999999999999986e-06,1138.0155804822443,101325.00000000001,0.03136684456106832,5.326182858508413e-11,0.22560358875120434,3.8984660562998285e-11,7.944003567306565e-11,3.0131103878665766e-10,1.6028443496242097e-09,9.228353437163236e-13,0.7430295646109639
24,2.4999999999999985e-06,1138.015580279469,101325.00000000003,0.03136684455214796,5.623351955260843e-11,0.2256035886441972,4.145337745333305e-11,8.480421405826271e-11,3.3313672857301983e-10,1.676060895877298e-09,1.0036318593567342e-12,0.7430295646109639
25,2.5999999999999984e-06,1138.0155800807436,101325.00000000001,0.03136684454290035,5.928691751593312e-11,0.2256035885345897,4.399153033035523e-11,9.03218089821208e-11,3.669437948490773e-10,1.749915398782289e-09,1.088040333719395e-12,0.7430295646109639
26,2.6999999999999983e-06,1138.0155798861806,101325.00000000001,0.031366844533316354,6.242433761642487e-11,0.22560358842231046,4.6600909499152674e-11,9.599646269368227e-11,4.027874626906123e-10,1.8244254696452648e-09,1.1760915309906096e-12,0.7430295646109639
27,2.799999999999998e-06,1138.0155796958975,101325.00000000003,0.031366844523386436,6.56482347654899e-11,0.22560358830728588,4.9283295373811946e-11,1.0183166250904393e-10,4.4072504426803397e-10,1.8996092106040944e-09,1.2678172689083986e-12,0.7430295646109639
28,2.899999999999998e-06,1138.0155795100136,101325.00000000001,0.03136684451310093,6.896106899809716e-11,0.2256035881894405,5.2040589324096246e-11,1.0783131814351159e-10,4.80814915553806e-10,1.9754852265437923e-09,1.3632501430894153e-12,0.7430295646109639
29,2.999999999999998e-06,1138.0155793286522,101325.00000000001,0.03136684450244989,7.236535219956334e-11,0.22560358806869643,5.487475868841421e-11,1.1399950681490049e-10,5.231170651818959e-10,2.0520726916571245e-09,1.4624237029338772e-12,0.7430295646109639
30,3.099999999999998e-06,1138.0155791519383,101325.0,0.03136684449142315,7.586364015576079e-11,0.22560358794497326,5.7787829928516754e-11,1.2034043868321673e-10,5.676932268835308e-10,2.1293914103764227e-09,1.5653725076072477e-12,0.7430295646109639
31,3.1999999999999977e-06,1138.015578980002,101325.00000000001,0.031366844480010224,7.94585770724023e-11,0.22560358781818868,6.078189320347756e-11,1.2685846460485512e-10,6.14606708377817e-10,2.2074616653418825e-09,1.6721320409027616e-12,0.7430295646109639
32,3.2999999999999976e-06,1138.0155788129757,101325.00000000001,0.03136684446820037,8.315287530715135e-11,0.22560358768825825,6.385914324555423e-11,1.3355829224369498e-10,6.639224238523706e-10,2.2863042323825576e-09,1.7827388205795925e-12,0.7430295646109639
33,3.3999999999999975e-06,1138.0155786509963,101325.00000000001,0.03136684445598256,8.694931700301083e-11,0.22560358755509508,6.702180723424392e-11,1.4044461054704814e-10,7.157071955246803e-10,2.36594052987694e-09,1.897230399180148e-12,0.7430295646109639
