,t[s],T[K],P[Pa],H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,1e-07,1163.0040277060684,101325.0,0.030189310556849584,3.027416700376896e-12,0.2258778491458447,5.029798997478043e-13,5.406090959290574e-13,1.4732047754700532e-13,1.0057140230361164e-10,3.01073391173312e-15,0.7439328401925132
1,2e-07,1163.004027267747,101325.0,0.030189310550603157,6.0158015915096926e-12,0.22587784904435435,1.719759254618605e-12,2.0437364410441994e-12,1.0042035620548281e-12,2.0173392589153748e-10,1.2060401929001068e-14,0.7439328401925132
2,3e-07,1163.0040268313162,101325.0,0.030189310544187047,9.000071837132101e-12,0.22587784894004018,3.370764369892936e-12,4.356521782027266e-12,3.0217446076602436e-12,3.0348352762469584e-10,2.718263510778996e-14,0.7439328401925132
3,4e-07,1163.004026397374,101325.0,0.030189310537552822,1.2004199208204117e-11,0.22587784883289444,5.3171466414111615e-12,7.358096614351403e-12,6.490113101333855e-12,4.058217643317592e-10,4.840999773807413e-14,0.7439328401925132
4,5e-07,1163.0040259663278,101324.99999999999,0.030189310530664395,1.5045358758352466e-11,0.22587784872288968,7.48875971469944e-12,1.0954299141962676e-11,1.1614284099210371e-11,5.087543850241976e-10,7.577507221677122e-14,0.7439328401925132
5,6e-07,1163.0040255384997,101325.0,0.030189310523491907,1.8137179217691563e-11,0.22587784860998442,9.845871316593985e-12,1.506999993992464e-11,1.855814410769443e-11,6.122900667658526e-10,1.0931086161438361e-13,0.7439328401925132
6,7e-07,1163.0040251141609,101324.99999999999,0.030189310516009493,2.1290915014505294e-11,0.22587784849412545,1.2365362045612726e-11,1.964588754138477e-11,2.746077245016705e-11,7.164399443969865e-10,1.4905095663012726e-13,0.7439328401925132
7,8e-07,1163.0040246935487,101325.0,0.03018931050819428,2.451601011518128e-11,0.2258778483752495,1.503317321206842e-11,2.463550166337171e-11,3.844612570049034e-11,8.212172685313115e-10,1.9502967332232713e-13,0.7439328401925132
8,9e-07,1163.0040242768816,101325.00000000001,0.030189310500025157,2.7820762981502295e-11,0.22587784825328505,1.784047991577009e-11,3.000265929975084e-11,5.1628634480105696e-11,9.266370354016984e-10,2.472821460939911e-13,0.7439328401925132
9,1e-06,1163.0040238643608,101325.0,0.03018931049148267,3.1212404789079594e-11,0.22587784812815273,2.0781150139366407e-11,3.5719199618166783e-11,6.711729699434028e-11,1.032715871653904e-09,3.0584443978021537e-13,0.7439328401925132
10,1.1e-06,1163.0040234561807,101325.0,0.030189310482548165,3.4697574740858133e-11,0.22587784799976718,2.3850944553217983e-11,4.176345654126465e-11,8.501756088187882e-11,1.1394716668994084e-09,3.707536425508909e-13,0.7439328401925132
11,1.2e-06,1163.0040230525335,101324.99999999999,0.030189310473203463,3.828247745470122e-11,0.22587784786803694,2.7047404784841716e-11,4.8119247239907454e-11,1.0543223035856267e-10,1.2469235906302692e-09,4.4204793958518267e-13,0.7439328401925132
12,1.2999999999999998e-06,1163.0040226536084,101324.99999999999,0.030189310463430798,4.1972940443026616e-11,0.22587784773286493,3.0369512932225096e-11,5.477495928329885e-11,1.2846255806699447e-10,1.3550920010697231e-09,5.197666835993416e-13,0.7439328401925132
13,1.3999999999999997e-06,1163.004022259593,101325.0,0.030189310453212638,4.577449797802258e-11,0.22587784759414875,3.381720495412303e-11,6.172258024253261e-11,1.5420950836282207e-10,1.4639983582786434e-09,6.039504766893935e-13,0.7439328401925132
14,1.4999999999999996e-06,1163.004021870673,101325.00000000001,0.030189310442531696,4.9692409682998094e-11,0.22587784745178077,3.7391326699761016e-11,6.895747574960386e-11,1.8277397324578112e-10,1.5736652253180275e-09,6.946411951792601e-13,0.7439328401925132
15,1.5999999999999995e-06,1163.0040214870337,101325.0,0.030189310431370745,5.373173657546822e-11,0.22587784730564833,4.109328097284007e-11,7.647746510773463e-11,2.1425784996769175e-10,1.6841162290649082e-09,7.918820823120826e-13,0.7439328401925132
